id,x_sym,y_sym,compact,ap_ratio
ISIC_0939648.png,0.1797,0.2622,0.4552,25.0916
ISIC_0941085.png,0.158,0.1292,0.6981,37.7071
ISIC_0941332.png,0.3194,0.6898,0.2874,20.7519
ISIC_0942056.png,1.8617,1.8951,0.0293,2.679
ISIC_0944273.png,0.2385,0.1116,0.5679,45.4949
ISIC_0945844.png,0.1571,0.1709,0.7209,25.8894
ISIC_0946787.png,0.1054,0.1003,0.8023,31.2936
ISIC_0946923.png,0.106,0.1151,0.72,33.1111
ISIC_0951519.png,0.1054,0.1519,0.7376,21.0912
ISIC_0952221.png,0.0988,0.1826,0.768,20.973
ISIC_0953317.png,0.2884,0.2927,0.5661,25.6589
ISIC_0953675.png,0.0989,0.1504,0.7975,23.4762
ISIC_0958701.png,0.1292,0.2119,0.7693,9.5076
ISIC_0959863.png,0.2138,0.2022,0.6865,35.8094
ISIC_0961235.png,0.5138,0.3241,0.1942,2.6133
ISIC_0962121.png,0.1933,0.1553,0.6068,24.2537
ISIC_0962787.png,0.1272,0.1064,0.7305,42.4167
ISIC_0963531.png,0.4198,0.3797,0.4573,18.4342
ISIC_0963536.png,0.18,0.1669,0.6242,21.4551
ISIC_0966527.png,0.2576,0.275,0.6396,23.0035
ISIC_0973194.png,0.1759,0.2005,0.7065,31.8225
ISIC_0974833.png,0.1973,0.1409,0.6731,14.637
ISIC_0975874.png,0.1045,0.1345,0.6243,34.7967
ISIC_0976232.png,0.2029,0.4248,0.597,16.2069
ISIC_0979974.png,0.1162,0.2584,0.576,28.5249
ISIC_0981639.png,0.1494,0.1685,0.7139,29.3032
ISIC_0982757.png,0.2021,0.2121,0.6757,15.8641
ISIC_0982855.png,0.2247,0.1355,0.6924,24.2368
ISIC_0990298.png,1.5991,1.7342,0.0339,2.4987
ISIC_0998962.png,0.3467,0.4636,0.4465,8.3958
ISIC_1002979.png,0.3986,0.1704,0.6816,19.3056
ISIC_1004416.png,0.1367,0.1793,0.6871,22.3329
ISIC_1008321.png,0.2097,0.3412,0.6973,16.8148
ISIC_1008609.png,0.108,0.111,0.7065,38.5666
ISIC_1009042.png,0.6431,0.236,0.1375,2.5068
ISIC_1014075.png,0.4128,0.1915,0.4841,37.8763
ISIC_1017377.png,1.2241,0.806,0.0938,2.4296
ISIC_1018265.png,1.7356,1.5311,0.0613,5.5751
ISIC_1020369.png,0.1737,0.1771,0.7163,25.7648
ISIC_1020968.png,0.1062,0.1047,0.7824,22.3215
ISIC_1023339.png,0.2231,0.2738,0.591,26.6262
ISIC_1023354.png,0.1835,0.1309,0.6219,24.7044
ISIC_1026382.png,1.3596,1.7107,0.0174,2.6501
ISIC_1027512.png,0.0849,0.0874,0.7357,28.9097
ISIC_1034397.png,0.256,0.4678,0.5845,25.5302
ISIC_1035480.png,0.1684,0.1676,0.6586,32.3943
ISIC_1037315.png,0.5579,0.6823,0.2491,25.0228
ISIC_1037945.png,0.3749,0.3695,0.2368,13.6449
ISIC_1039970.png,0.1118,0.1403,0.7534,28.3632
ISIC_1040340.png,0.0759,0.1269,0.7207,46.7961
ISIC_1042960.png,1.6094,1.4841,0.0136,3.8243
ISIC_1043267.png,0.1815,0.1544,0.6649,23.1422
ISIC_1046678.png,0.2054,0.4214,0.6167,35.4877
ISIC_1048077.png,0.2106,0.3014,0.387,20.6415
ISIC_1048913.png,0.1084,0.1701,0.7237,44.4007
ISIC_1050000.png,0.0927,0.0843,0.6797,58.2076
ISIC_1053427.png,0.0864,0.2198,0.7569,59.9186
ISIC_1054090.png,0.1674,0.1529,0.8019,13.7265
ISIC_1057521.png,0.2219,0.2515,0.6379,24.4568
ISIC_1059525.png,0.1161,0.1385,0.8045,13.3203
ISIC_1067390.png,0.2184,0.2286,0.6071,21.5305
ISIC_1067985.png,0.1504,0.1245,0.5824,34.9782
ISIC_1068686.png,0.9167,0.9158,0.232,29.7228
ISIC_1069587.png,0.3251,0.2276,0.5527,35.8258
ISIC_1071355.png,0.5292,0.5525,0.1799,2.508
ISIC_1072321.png,0.0746,0.1021,0.7354,17.527
ISIC_1074939.png,0.0833,0.1498,0.6939,35.3521
ISIC_1075605.png,0.0988,0.1186,0.7491,17.8199
ISIC_1076091.png,0.5695,0.3574,0.4235,12.1345
ISIC_1076474.png,0.1611,0.1862,0.7007,17.1733
ISIC_1077375.png,0.2216,0.3974,0.5914,18.0885
ISIC_1078854.png,0.1455,0.1785,0.771,24.6348
ISIC_1080647.png,0.2488,0.319,0.5632,24.445
ISIC_1081051.png,0.0961,0.1832,0.6555,43.5944
ISIC_1081430.png,0.3078,0.2271,0.3817,40.4952
ISIC_1083681.png,0.2172,0.1476,0.7657,15.5409
ISIC_1089617.png,0.1667,0.1871,0.5976,22.839
ISIC_1091626.png,0.1491,0.1882,0.6861,18.8278
ISIC_1092432.png,0.334,0.3032,0.4862,39.4411
ISIC_1097830.png,0.1033,0.406,0.6531,32.5654
ISIC_1102075.png,0.145,0.1711,0.6972,20.1911
ISIC_1102391.png,0.1338,0.1446,0.7878,19.0444
ISIC_1104374.png,0.0952,0.0715,0.619,36.1679
ISIC_1105263.png,0.0816,0.1499,0.7397,42.3367
ISIC_1108178.png,0.1655,0.1962,0.7712,20.9214
ISIC_1108204.png,0.1264,0.2379,0.6709,35.3317
ISIC_1109641.png,0.1946,0.1491,0.7023,25.5447
ISIC_1110583.png,0.0875,0.1045,0.7605,23.6785
ISIC_1113265.png,0.1077,0.1199,0.6927,46.5161
ISIC_1113629.png,0.7017,0.863,0.0923,14.9105
ISIC_1114966.png,0.1362,0.1413,0.6343,49.1806
ISIC_1115013.png,0.1105,0.1073,0.7033,43.1826
ISIC_1115160.png,0.1323,0.0885,0.7275,57.2156
ISIC_1117369.png,0.2275,0.3062,0.5255,46.4711
ISIC_1118894.png,0.2614,0.3407,0.4055,41.4056
ISIC_1120654.png,0.2048,0.2159,0.6993,27.4128
ISIC_1122023.png,0.1142,0.1149,0.7173,44.1481
ISIC_1124434.png,1.404,1.2873,0.1346,2.4306
ISIC_1131588.png,0.1286,0.2504,0.7446,22.8202
ISIC_1132496.png,0.236,0.2301,0.6628,15.6002
ISIC_1132788.png,0.1885,0.2371,0.6325,41.1591
ISIC_1132966.png,0.1112,0.1994,0.7264,18.659
ISIC_1135213.png,0.1185,0.1467,0.6954,31.4935
ISIC_1137915.png,0.2162,0.1805,0.6335,35.8515
ISIC_1140410.png,0.2693,0.4743,0.3958,22.8594
ISIC_1142933.png,0.2498,0.4178,0.385,18.7408
ISIC_1142962.png,0.1524,0.2006,0.7208,18.665
ISIC_1144024.png,0.1328,0.1505,0.6167,24.9529
ISIC_1146341.png,0.1643,0.1655,0.5883,21.806
ISIC_1149693.png,0.0986,0.1235,0.7988,36.3052
ISIC_1150482.png,0.3046,0.2783,0.6898,18.0347
ISIC_1152559.png,0.1243,0.1463,0.6641,19.4183
ISIC_1154109.png,0.1496,0.1396,0.7782,24.2136
ISIC_1155782.png,0.1204,0.1105,0.6825,13.0312
ISIC_1159891.png,0.171,0.258,0.4718,41.7196
ISIC_1161370.png,0.1919,0.1764,0.621,26.5608
ISIC_1165548.png,0.1673,0.1479,0.4749,43.8848
ISIC_1166522.png,0.2726,0.1871,0.5102,16.5401
ISIC_1166678.png,0.174,0.1169,0.6799,35.6742
ISIC_1166740.png,0.2669,0.2456,0.6293,25.9968
ISIC_1169724.png,1.4976,1.6286,0.0133,4.8151
ISIC_1175170.png,0.2405,0.2856,0.6167,19.0291
ISIC_1175291.png,0.1881,0.1841,0.5323,54.3108
ISIC_1175776.png,0.1025,0.1374,0.753,19.7187
ISIC_1177153.png,0.1263,0.2011,0.7698,12.962
ISIC_1177505.png,1.457,1.129,0.1181,2.4385
ISIC_1178518.png,0.126,0.1612,0.7501,37.0852
ISIC_1185006.png,0.1499,0.1634,0.5175,43.0021
ISIC_1189461.png,0.2057,0.1574,0.6875,40.6498
ISIC_1192835.png,0.2524,0.1602,0.7151,11.4245
ISIC_1193108.png,0.3907,0.3995,0.4861,31.9447
ISIC_1194944.png,1.7972,1.966,0.0275,2.573
ISIC_1195689.png,0.1037,0.2004,0.7781,13.7269
ISIC_1197584.png,0.701,0.6213,0.0938,17.5457
ISIC_1200192.png,0.2602,0.2458,0.722,6.6838
ISIC_1200689.png,0.1326,0.211,0.5941,19.8461
ISIC_1202785.png,0.0931,0.1024,0.7323,50.3642
ISIC_1202976.png,0.1654,0.0854,0.6631,20.9587
ISIC_1205826.png,0.161,0.1203,0.7297,29.2345
ISIC_1208705.png,0.1597,0.1437,0.7747,23.9754
ISIC_1210011.png,0.4451,0.3323,0.2607,2.3644
ISIC_1210565.png,0.1451,0.1237,0.6849,32.9692
ISIC_1211506.png,0.2643,0.1821,0.6812,15.3559
ISIC_1216139.png,0.1057,0.1523,0.7123,36.9477
ISIC_1216201.png,0.1433,0.1466,0.6789,24.0045
ISIC_1216698.png,0.1573,0.1703,0.6416,25.1613
ISIC_1217314.png,0.2178,0.179,0.7132,22.3481
ISIC_1220154.png,0.2028,0.1984,0.7797,23.6625
ISIC_1223648.png,0.2766,0.2032,0.6806,30.3463
ISIC_1223849.png,0.1669,0.2038,0.6624,24.3972
ISIC_1224329.png,0.0822,0.0831,0.7214,47.8001
ISIC_1225511.png,0.1618,0.101,0.7842,34.818
ISIC_1226440.png,0.1369,0.1548,0.6544,34.4598
ISIC_1226882.png,1.9392,1.9629,0.0332,2.3139
ISIC_1228845.png,0.1553,0.1194,0.6953,62.5575
ISIC_1231419.png,0.1457,0.1556,0.6836,32.2422
ISIC_1231722.png,0.1934,0.1307,0.7394,18.8519
ISIC_1233104.png,0.385,0.216,0.3761,2.3048
ISIC_1234463.png,0.2133,0.2416,0.5397,20.9796
ISIC_1241817.png,0.5749,0.2408,0.2424,2.5946
ISIC_1247683.png,0.458,0.4431,0.4674,38.737
ISIC_1251639.png,0.2109,0.0985,0.6995,54.5758
ISIC_1251811.png,0.1047,0.1014,0.7623,55.3933
ISIC_1253960.png,0.1193,0.1164,0.7323,19.6423
ISIC_1254469.png,0.1514,0.1632,0.7778,18.6174
ISIC_1258763.png,0.1768,0.1129,0.6777,32.8921
ISIC_1258986.png,0.3629,0.1158,0.3052,2.2852
ISIC_1260545.png,0.175,0.1904,0.4369,24.9412
ISIC_1264576.png,0.2462,0.2534,0.6356,10.3489
ISIC_1264725.png,0.377,0.4696,0.3788,24.471
ISIC_1264950.png,0.1152,0.2015,0.7042,19.7703
ISIC_1265382.png,0.4785,0.4143,0.5344,13.4102
ISIC_1265755.png,0.3265,0.191,0.5003,40.1727
ISIC_1269461.png,0.0934,0.1209,0.7163,17.3077
ISIC_1280780.png,0.1429,0.1412,0.704,30.2438
ISIC_1285870.png,0.2339,0.1639,0.6276,19.8277
ISIC_1287370.png,0.9541,0.511,0.1727,20.7775
ISIC_1290821.png,0.1289,0.1494,0.7591,14.744
ISIC_1292607.png,0.1225,0.1298,0.6124,49.4678
ISIC_1293403.png,0.1211,0.139,0.7392,63.4566
ISIC_1293743.png,0.144,0.272,0.5318,2.0828
ISIC_1294049.png,1.7621,1.7016,0.0086,3.1329
ISIC_1296490.png,0.1309,0.1038,0.7547,42.5262
ISIC_1300967.png,0.1238,0.1322,0.8055,18.8837
ISIC_1305537.png,0.1566,0.1409,0.7261,37.977
ISIC_1306020.png,0.1749,0.1171,0.6793,21.9152
ISIC_1306790.png,1.7361,1.4303,0.1167,10.1256
ISIC_1308081.png,0.1715,0.1468,0.6314,23.9739
ISIC_1308649.png,0.2383,0.2507,0.5583,25.7335
ISIC_1312827.png,0.209,0.2102,0.5395,38.7559
ISIC_1314502.png,0.2454,0.251,0.6509,20.6992
ISIC_1315123.png,0.1509,0.1611,0.7378,18.9675
ISIC_1323048.png,0.3026,0.2499,0.5855,17.8213
ISIC_1323743.png,0.0793,0.1329,0.7599,24.2635
ISIC_1327515.png,0.1813,0.2272,0.6753,16.5472
ISIC_1328488.png,0.0884,0.112,0.6511,23.0949
ISIC_1328804.png,0.1227,0.2766,0.6311,21.5058
ISIC_1330008.png,0.0881,0.0754,0.7472,28.1398
ISIC_1331993.png,0.1075,0.184,0.726,46.7154
ISIC_1332766.png,0.1469,0.1443,0.7635,16.5534
ISIC_1334038.png,0.4682,0.1769,0.6175,27.7534
ISIC_1334438.png,0.1857,0.147,0.6612,34.1171
ISIC_1336351.png,0.2525,0.2247,0.6412,13.0427
ISIC_1337726.png,0.2781,0.1413,0.7606,12.5436
ISIC_1342117.png,0.1893,0.1206,0.6657,17.3393
ISIC_1343302.png,0.2054,0.3786,0.5945,10.0657
ISIC_1343433.png,0.0643,0.0538,0.6791,43.1209
ISIC_1344537.png,0.3715,0.1968,0.4821,24.4299
ISIC_1348538.png,0.0902,0.1089,0.7543,21.2731
ISIC_1348843.png,0.216,0.0995,0.6112,36.0845
ISIC_1350519.png,0.1073,0.1135,0.714,24.8375
ISIC_1351604.png,0.1635,0.3384,0.6274,31.9766
ISIC_1352841.png,0.2831,0.26,0.4894,19.7172
ISIC_1353668.png,0.1397,0.2085,0.6716,20.4935
ISIC_1356715.png,1.845,1.8744,0.0129,2.7338
ISIC_1358527.png,0.1898,0.1427,0.6883,33.1783
ISIC_1359533.png,0.2255,0.2233,0.6364,31.9425
ISIC_1366765.png,0.1476,0.1653,0.7386,23.9418
ISIC_1367610.png,0.2382,0.2766,0.6436,14.5684
ISIC_1368336.png,0.121,0.1262,0.7361,30.5078
ISIC_1369273.png,0.3223,0.393,0.3265,27.2742
ISIC_1369967.png,0.2621,0.1563,0.6432,29.0619
ISIC_1370142.png,0.4062,0.4446,0.3532,22.7526
ISIC_1372928.png,0.6257,0.4645,0.1721,2.4851
ISIC_1373468.png,0.0996,0.1333,0.5563,42.1261
ISIC_1375476.png,0.1278,0.1502,0.6598,57.5464
ISIC_1377409.png,0.2632,0.1617,0.721,18.368
ISIC_1379405.png,0.1128,0.1352,0.7856,11.3549
ISIC_1379601.png,0.1479,0.15,0.6714,36.3316
ISIC_1380069.png,0.1285,0.132,0.6784,46.0639
ISIC_1382271.png,0.0633,0.0804,0.7229,61.8898
ISIC_1382677.png,0.2695,0.2559,0.6004,19.6267
ISIC_1383822.png,0.0997,0.2002,0.7832,17.4603
ISIC_1384527.png,0.1709,0.2002,0.6223,11.6895
ISIC_1387456.png,0.168,0.1707,0.8064,35.2736
ISIC_1388297.png,0.2841,0.2683,0.5344,22.3223
ISIC_1389141.png,0.2638,0.27,0.6453,20.5752
ISIC_1389563.png,0.0743,0.2123,0.7442,24.3481
ISIC_1390308.png,0.0856,0.1122,0.7869,27.7536
ISIC_1394786.png,0.1924,0.0897,0.7234,23.3544
ISIC_1396573.png,0.0954,0.1381,0.7135,40.5389
ISIC_1396767.png,0.2573,0.1518,0.7057,34.8752
ISIC_1398618.png,0.1779,0.2088,0.7422,18.13
ISIC_1399572.png,0.1504,0.2337,0.7046,15.8628
ISIC_1402840.png,0.1539,0.1655,0.6134,21.1569
ISIC_1403974.png,0.1218,0.0962,0.7284,25.4509
ISIC_1410408.png,0.2223,0.2558,0.6375,20.3797
ISIC_1412843.png,0.2802,0.1189,0.7242,28.5859
ISIC_1413120.png,0.3561,0.3579,0.458,30.0817
ISIC_1413242.png,0.115,0.1514,0.7818,10.8694
ISIC_1414751.png,0.1776,0.1426,0.6428,65.3617
ISIC_1418304.png,0.2059,0.1056,0.6797,29.4727
ISIC_1423737.png,1.9193,1.8873,0.0214,2.5548
ISIC_1426331.png,0.0905,0.1348,0.7192,33.6575
ISIC_1431777.png,0.152,0.2271,0.5537,27.7977
ISIC_1432058.png,0.481,0.451,0.4749,19.6416
ISIC_1434141.png,0.1978,0.4465,0.6074,27.8203
ISIC_1436929.png,0.1427,0.1522,0.7808,13.3227
ISIC_1438269.png,0.1066,0.1483,0.758,17.3009
ISIC_1440063.png,1.6755,0.8106,0.0323,2.4931
ISIC_1440377.png,0.2131,0.2172,0.6162,18.1168
ISIC_1441260.png,0.156,0.2623,0.6833,18.9508
ISIC_1444154.png,0.1973,0.4778,0.6857,13.5301
ISIC_1445277.png,0.16,0.3022,0.7116,26.6433
ISIC_1450548.png,0.0779,0.1517,0.7951,26.6997
ISIC_1452314.png,0.0548,0.0901,0.8242,30.7278
ISIC_1452549.png,0.0787,0.2032,0.7201,29.1603
ISIC_1453146.png,1.4188,1.7128,0.0517,2.4718
ISIC_1453671.png,0.2101,0.2907,0.7179,16.1017
ISIC_1453899.png,0.2393,0.1438,0.7604,24.1814
ISIC_1457687.png,0.1684,0.1743,0.5736,29.3102
ISIC_1460249.png,0.1457,0.1623,0.6329,23.6462
ISIC_1460932.png,0.0965,0.1521,0.7117,16.904
ISIC_1461068.png,0.1997,0.1526,0.6207,13.515
ISIC_1461507.png,0.1407,0.1722,0.6339,34.5141
ISIC_1470245.png,0.1552,0.1188,0.717,37.017
ISIC_1470250.png,0.2132,0.2252,0.6267,29.2837
ISIC_1470934.png,0.4079,0.3386,0.4069,22.1805
ISIC_1471329.png,0.1914,0.2355,0.4758,35.3234
ISIC_1472731.png,0.2027,0.1218,0.755,29.3412
ISIC_1472777.png,0.1647,0.2716,0.6369,28.0709
ISIC_1473511.png,0.0938,0.1044,0.7588,16.9491
ISIC_1473522.png,0.1815,0.1319,0.7556,54.0736
ISIC_1475598.png,0.1904,0.204,0.6778,18.3975
ISIC_1476361.png,0.1059,0.1807,0.7554,18.1455
ISIC_1477056.png,0.2178,0.2285,0.7171,14.4109
ISIC_1477990.png,0.2026,0.165,0.7027,16.6746
ISIC_1479949.png,0.1049,0.1314,0.7776,18.3688
ISIC_1484525.png,0.1219,0.1137,0.6979,29.5253
ISIC_1484659.png,0.2056,0.221,0.3655,44.3805
ISIC_1488727.png,1.6201,1.5775,0.01,2.8855
ISIC_1490986.png,0.095,0.0944,0.6871,18.6999
ISIC_1492055.png,0.1354,0.1863,0.6417,34.9731
ISIC_1495182.png,0.1609,0.1014,0.7883,16.212
ISIC_1495793.png,0.2724,0.3668,0.4763,41.2425
ISIC_1496194.png,0.1809,0.3124,0.6787,11.8087
ISIC_1497525.png,0.2011,0.1921,0.7254,14.9313
ISIC_1497800.png,0.1816,0.1125,0.7866,13.2511
ISIC_1499915.png,0.3025,0.2937,0.431,32.843
ISIC_1501483.png,0.2833,0.2491,0.5478,32.4309
ISIC_1504257.png,0.1272,0.1136,0.708,20.9209
ISIC_1507583.png,0.1576,0.1467,0.6249,17.4333
ISIC_1508215.png,0.1537,0.2224,0.663,28.8624
ISIC_1509635.png,0.1827,0.2331,0.7103,20.3051
ISIC_1513720.png,0.1083,0.2444,0.5717,57.1068
ISIC_1514401.png,0.1251,0.1045,0.655,36.3334
ISIC_1515947.png,0.0963,0.0767,0.7255,70.7755
ISIC_1519891.png,0.146,0.1026,0.7766,16.5114
ISIC_1520897.png,0.2911,0.4929,0.3171,23.7899
ISIC_1522266.png,0.0944,0.226,0.7371,25.3454
ISIC_1525284.png,0.0884,0.0951,0.6943,39.1473
ISIC_1530981.png,0.1511,0.1774,0.7183,22.0052
ISIC_1531204.png,0.201,0.1584,0.7517,17.973
ISIC_1532403.png,0.2024,0.1934,0.6428,30.6987
ISIC_1532684.png,0.1304,0.1047,0.6467,38.188
ISIC_1533305.png,0.2331,0.4035,0.6308,17.4989
ISIC_1534391.png,0.1221,0.0754,0.7964,16.5812
ISIC_1543544.png,0.1295,0.1089,0.7026,33.7018
ISIC_1543770.png,0.168,0.1874,0.7664,12.0417
ISIC_1545544.png,0.137,0.1204,0.6196,50.0418
ISIC_1550721.png,0.1219,0.0808,0.7732,32.0376
ISIC_1552232.png,0.1325,0.1357,0.6506,52.4632
ISIC_1554992.png,0.1674,0.136,0.6267,17.0514
ISIC_1558504.png,0.7416,0.4591,0.1557,2.5762
ISIC_1560272.png,0.1664,0.1752,0.546,29.8886
ISIC_1560455.png,0.242,0.1926,0.5914,18.0865
ISIC_1565767.png,0.2139,0.3049,0.7066,17.4327
ISIC_1566215.png,0.3775,0.3735,0.4351,21.9045
ISIC_1566428.png,0.8104,0.7911,0.1918,12.8701
ISIC_1566931.png,0.209,0.2044,0.5374,39.7225
ISIC_1568268.png,0.1476,0.1555,0.6474,52.4055
ISIC_1569775.png,0.1237,0.1351,0.7371,31.517
ISIC_1570390.png,0.2038,0.3466,0.5573,17.6362
ISIC_1576437.png,0.2175,0.275,0.6596,27.919
ISIC_1578253.png,0.0819,0.1211,0.6637,25.077
ISIC_1578399.png,0.1743,0.1415,0.7912,12.4682
ISIC_1579745.png,0.3925,0.3178,0.6186,2.0575
ISIC_1580034.png,0.167,0.2103,0.7216,22.6881
ISIC_1584535.png,1.386,1.1159,0.0301,6.8208
ISIC_1585370.png,0.4561,0.174,0.6776,15.5488
ISIC_1585511.png,0.1791,0.1217,0.5431,43.7934
ISIC_1589997.png,0.8902,1.1433,0.0825,12.4457
ISIC_1590725.png,0.1054,0.1178,0.7776,23.3995
ISIC_1590829.png,0.088,0.156,0.7313,26.0794
ISIC_1595103.png,0.1355,0.1379,0.6915,13.1598
ISIC_1595325.png,0.1757,0.1619,0.6902,18.4904
ISIC_1595658.png,0.3379,0.3028,0.612,18.7584
ISIC_1597566.png,1.6588,1.6626,0.0244,3.5632
ISIC_1598039.png,0.0689,0.1006,0.853,13.1794
ISIC_1601532.png,0.6506,0.6065,0.1542,27.8481
ISIC_1601784.png,0.2782,0.1402,0.6996,14.3665
ISIC_1603834.png,0.3282,0.2595,0.5986,27.3275
ISIC_1604845.png,0.1492,0.1641,0.7234,14.5136
ISIC_1605629.png,0.1479,0.135,0.257,2.3193
ISIC_1605945.png,0.8277,0.2889,0.3417,20.5398
ISIC_1607865.png,0.14,0.3459,0.6174,19.581
ISIC_1608524.png,0.3356,0.2053,0.4488,32.8261
ISIC_1608727.png,0.1194,0.1511,0.8126,13.7802
ISIC_1611503.png,0.139,0.139,0.733,14.1731
ISIC_1612350.png,0.2075,0.2282,0.632,26.3966
ISIC_1615485.png,0.1376,0.2382,0.7645,10.6648
ISIC_1615996.png,0.1976,0.1853,0.7246,31.312
ISIC_1616031.png,0.0649,0.0714,0.828,48.0483
ISIC_1619470.png,0.2583,0.138,0.6965,22.2524
ISIC_1619814.png,0.2049,0.347,0.5084,23.6621
ISIC_1620401.png,0.9355,0.3802,0.1505,2.4814
ISIC_1628539.png,0.1297,0.3278,0.6705,45.8349
ISIC_1630301.png,0.4732,0.4606,0.272,2.3884
ISIC_1632313.png,0.1911,0.2963,0.5696,31.7422
ISIC_1632696.png,0.2043,0.2524,0.5881,45.6042
ISIC_1637536.png,1.7721,1.6559,0.0099,2.9233
ISIC_1637588.png,0.3033,0.129,0.7697,14.5821
ISIC_1638357.png,0.1973,0.1932,0.607,20.4652
ISIC_1638436.png,0.114,0.0832,0.7298,68.4492
ISIC_1640823.png,0.2115,0.1882,0.6837,22.6909
ISIC_1641823.png,0.2041,0.1844,0.6032,27.5391
ISIC_1644520.png,0.0646,0.1104,0.7891,16.3388
ISIC_1650523.png,0.2924,0.1404,0.6079,35.5184
ISIC_1654318.png,0.1202,0.1279,0.757,22.1953
ISIC_1654342.png,0.1059,0.1594,0.6516,44.8895
ISIC_1655513.png,0.0913,0.1127,0.75,18.6779
ISIC_1658623.png,0.1669,0.0992,0.7116,19.5661
ISIC_1661837.png,0.1365,0.2751,0.7343,21.0322
ISIC_1663144.png,0.1678,0.143,0.8171,17.2335
ISIC_1668831.png,0.1886,0.1467,0.7129,42.9011
ISIC_1670165.png,0.0952,0.0664,0.7756,30.355
ISIC_1672821.png,0.3605,0.276,0.6002,18.7288
ISIC_1674754.png,0.3104,0.299,0.5451,22.1672
ISIC_1676261.png,0.2536,0.1426,0.7106,21.8195
ISIC_1681964.png,0.4642,0.3697,0.5695,17.943
ISIC_1684127.png,0.1463,0.1056,0.7161,67.5357
ISIC_1684829.png,0.1408,0.2357,0.729,17.1148
ISIC_1685962.png,0.2688,0.3434,0.5012,19.9451
ISIC_1686556.png,0.1866,0.1959,0.7936,10.2545
ISIC_1687004.png,0.0905,0.0817,0.7183,39.9182
ISIC_1689678.png,0.1544,0.3065,0.5996,26.4047
ISIC_1690909.png,0.1649,0.1279,0.7408,25.6337
ISIC_1693458.png,0.1572,0.1518,0.6465,17.3043
ISIC_1693572.png,0.5894,0.8698,0.3603,22.1511
ISIC_1694817.png,0.5449,0.8102,0.1266,24.2764
ISIC_1695424.png,0.0847,0.0999,0.7755,19.1481
ISIC_1696516.png,0.079,0.0717,0.7734,47.4223
ISIC_1696845.png,0.1972,0.1243,0.585,40.0724
ISIC_1698119.png,0.0855,0.1391,0.7821,12.8739
ISIC_1700051.png,0.2419,0.1954,0.7133,12.2846
ISIC_1706912.png,0.0761,0.1329,0.7204,56.0397
ISIC_1708591.png,0.4781,0.247,0.195,2.6025
ISIC_1711134.png,0.1548,0.1596,0.6441,54.5529
ISIC_1711185.png,0.2443,0.2566,0.7647,12.3439
ISIC_1711973.png,0.123,0.142,0.6773,47.2283
ISIC_1714941.png,1.7617,1.583,0.0895,2.2728
ISIC_1718403.png,0.2882,0.2105,0.6847,14.3958
ISIC_1720840.png,1.7566,1.624,0.0215,2.5825
ISIC_1720856.png,0.0805,0.1559,0.782,16.9279
ISIC_1722909.png,0.103,0.1529,0.7957,20.9042
ISIC_1727826.png,0.1563,0.1072,0.7122,29.0755
ISIC_1729223.png,0.1626,0.093,0.801,16.9037
ISIC_1729351.png,0.1217,0.1087,0.6574,22.1236
ISIC_1731109.png,0.1486,0.2269,0.6737,38.736
ISIC_1732527.png,0.2789,0.314,0.5008,20.2057
ISIC_1733794.png,1.9431,1.9506,0.0242,2.6882
ISIC_1735204.png,0.2149,0.3106,0.6954,17.8416
ISIC_1736735.png,0.133,0.1603,0.7525,20.7118
ISIC_1737600.png,0.082,0.0742,0.7036,30.9733
ISIC_1738738.png,0.2461,0.1622,0.5844,31.0584
ISIC_1739667.png,0.316,0.2994,0.785,8.4555
ISIC_1740912.png,0.1252,0.1585,0.7541,20.2224
ISIC_1744817.png,0.3524,0.2107,0.4472,17.4754
ISIC_1745182.png,0.1363,0.108,0.7607,23.1771
ISIC_1745731.png,0.1956,0.2054,0.5658,30.6407
ISIC_1752943.png,0.4429,0.2279,0.4412,25.7543
ISIC_1753877.png,0.1629,0.1397,0.738,35.1494
ISIC_1757941.png,0.1589,0.1618,0.6636,26.9879
ISIC_1758558.png,0.1427,0.1457,0.6659,28.8821
ISIC_1761083.png,0.2152,0.1546,0.622,34.4431
ISIC_1761799.png,0.2322,0.1735,0.6448,30.9622
ISIC_1763577.png,0.7772,0.8375,0.0867,7.7835
ISIC_1768733.png,0.1092,0.383,0.6496,15.8155
ISIC_1772828.png,0.2345,0.24,0.6698,13.742
ISIC_1774797.png,0.1268,0.1329,0.7179,14.7649
ISIC_1776777.png,0.2702,0.1462,0.6331,24.4923
ISIC_1777398.png,0.1123,0.1727,0.7064,23.7197
ISIC_1781273.png,0.1093,0.0987,0.5973,54.9214
ISIC_1782545.png,0.1291,0.1974,0.7141,14.4981
ISIC_1782911.png,0.2629,0.2797,0.5055,48.3393
ISIC_1783062.png,0.318,0.1624,0.4422,33.6844
ISIC_1784255.png,0.1159,0.174,0.7375,21.982
ISIC_1784613.png,1.6778,1.9045,0.0097,3.0863
ISIC_1785627.png,1.7846,1.7363,0.1528,9.144
ISIC_1788979.png,0.1494,0.1497,0.6874,28.2434
ISIC_1790808.png,0.1464,0.1624,0.6328,41.4691
ISIC_1793624.png,0.1235,0.121,0.5597,31.3604
ISIC_1793821.png,0.2719,0.1823,0.7168,28.5574
ISIC_1794249.png,0.124,0.1177,0.7753,19.6355
ISIC_1795529.png,0.1463,0.143,0.5669,54.966
ISIC_1797795.png,0.1854,0.2558,0.5558,16.1173
ISIC_1798471.png,0.2265,0.1912,0.5926,14.9462
