id,pi
ISIC_1988335,-0.024153
ISIC_0031977,-0.02418
ISIC_4601527,-0.024278
ISIC_0060050,-0.024296
ISIC_0069515,-0.024465
ISIC_0027112,-0.024795
ISIC_4707475,-0.024916
ISIC_0024401,-0.02508
ISIC_0046471,-0.025155
ISIC_0031999,-0.02516
ISIC_4190900,-0.025187
ISIC_0034065,-0.025269
ISIC_0010398,-0.025393
ISIC_5376036,-0.025445
ISIC_0013921,-0.02553
ISIC_0013839,-0.025673
ISIC_0060508,-0.0257
ISIC_0013497,-0.025703
ISIC_0011800,-0.025878
ISIC_5385528,-0.026113
ISIC_0032546,-0.026176
ISIC_7413786,-0.026184
ISIC_6644659,-0.026356
ISIC_2535541,-0.026459
ISIC_9049170,-0.026522
ISIC_8584748,-0.027085
ISIC_9000234,-0.027247
ISIC_5287748,-0.027263
ISIC_0067027,-0.027343
ISIC_4748605,-0.027476
ISIC_2999018,-0.027696
ISIC_0061158,-0.027787
ISIC_5656921,-0.027884
ISIC_5538169,-0.028295
ISIC_0012150,-0.028535
ISIC_0032724,-0.028546
ISIC_9045601,-0.028632
ISIC_2625894,-0.028842
ISIC_0027498,-0.029167
ISIC_3166535,-0.029189
ISIC_0001120,-0.029209
ISIC_0066209,-0.029252
ISIC_0024911,-0.029254
ISIC_0058625,-0.029491
ISIC_0016081,-0.029625
ISIC_9196783,-0.029944
ISIC_2260249,-0.030004
ISIC_5791954,-0.030052
ISIC_1783062,-0.03023
ISIC_9041897,-0.030489
ISIC_0000420,-0.030764
ISIC_0024525,-0.031105
ISIC_7787118,-0.031186
ISIC_1131588,-0.031347
ISIC_7044184,-0.031416
ISIC_0061918,-0.031455
ISIC_0058723,-0.031562
ISIC_0010532,-0.031577
ISIC_9152137,-0.031588
ISIC_3509838,-0.031654
ISIC_6758042,-0.031698
ISIC_3965087,-0.031739
ISIC_0011641,-0.032104
ISIC_4391909,-0.032658
ISIC_2067576,-0.033191
ISIC_0066401,-0.033251
ISIC_6809586,-0.033292
ISIC_1930598,-0.033543
ISIC_1379405,-0.033619
ISIC_0059501,-0.03384
ISIC_0014079,-0.033852
ISIC_0072694,-0.033987
ISIC_0057753,-0.034573
ISIC_0032165,-0.034585
ISIC_3401631,-0.034697
ISIC_7945429,-0.034758
ISIC_4384341,-0.035001
ISIC_0010789,-0.03505
ISIC_6023504,-0.035068
ISIC_4523565,-0.035203
ISIC_6839272,-0.035266
ISIC_1560455,-0.035552
ISIC_1479949,-0.036035
ISIC_0059427,-0.036046
ISIC_0025735,-0.036674
ISIC_0031104,-0.036723
ISIC_0028642,-0.037129
ISIC_6793983,-0.037215
ISIC_8436194,-0.037256
ISIC_0024826,-0.037267
ISIC_7976724,-0.037457
ISIC_6735970,-0.037882
ISIC_6231450,-0.037907
ISIC_2479512,-0.038028
ISIC_7251402,-0.038035
ISIC_8066110,-0.038234
ISIC_0033621,-0.038306
ISIC_9579506,-0.038364
ISIC_4782878,-0.038454
ISIC_7342840,-0.038677
ISIC_3065253,-0.039023
ISIC_0033122,-0.039051
ISIC_0069633,-0.039062
ISIC_0012298,-0.039231
ISIC_4961708,-0.039742
ISIC_5859812,-0.039745
ISIC_8159779,-0.040126
ISIC_5754023,-0.040234
ISIC_0025648,-0.041142
ISIC_2658858,-0.041322
ISIC_0027276,-0.041348
ISIC_0645477,-0.041426
ISIC_0067979,-0.041552
ISIC_0000121,-0.041719
ISIC_0067195,-0.042264
ISIC_3296136,-0.042426
ISIC_0010808,-0.042509
ISIC_2054180,-0.042854
ISIC_0056141,-0.042893
ISIC_0030407,-0.043166
ISIC_0029639,-0.043256
ISIC_5110133,-0.043283
ISIC_0029761,-0.043381
ISIC_9077722,-0.043466
ISIC_7167479,-0.043538
ISIC_0010540,-0.043557
ISIC_0054480,-0.043617
ISIC_0098784,-0.043806
ISIC_9470876,-0.04396
ISIC_4494516,-0.044169
ISIC_0033651,-0.044304
ISIC_6157226,-0.044317
ISIC_9312164,-0.044452
ISIC_0013165,-0.044625
ISIC_0033612,-0.044856
ISIC_2833213,-0.044875
ISIC_2893340,-0.044968
ISIC_0030469,-0.045038
ISIC_4472903,-0.04508
ISIC_6265473,-0.045254
ISIC_5797942,-0.045379
ISIC_7600621,-0.045406
ISIC_6255494,-0.045461
ISIC_0305928,-0.045572
ISIC_0054070,-0.045581
ISIC_0026802,-0.046097
ISIC_0000313,-0.046192
ISIC_0028041,-0.046214
ISIC_5179503,-0.046372
ISIC_6570611,-0.046759
ISIC_0015044,-0.046865
ISIC_2546644,-0.047066
ISIC_0061224,-0.047279
ISIC_6673506,-0.047319
ISIC_4640293,-0.047892
ISIC_0428383,-0.049159
ISIC_6535558,-0.049171
ISIC_0645834,-0.049183
ISIC_0027085,-0.04928
ISIC_7761711,-0.049373
ISIC_4042619,-0.049519
ISIC_0025626,-0.049903
ISIC_0014270,-0.049928
ISIC_1971254,-0.050143
ISIC_5281485,-0.050391
ISIC_0062325,-0.050408
ISIC_0027479,-0.050438
ISIC_1698119,-0.05046
ISIC_0065292,-0.050823
ISIC_0014675,-0.051018
ISIC_0063715,-0.051022
ISIC_4045323,-0.051372
ISIC_0062709,-0.051432
ISIC_0030235,-0.051696
ISIC_6268546,-0.051862
ISIC_0054705,-0.05187
ISIC_0061108,-0.051872
ISIC_0490442,-0.051924
ISIC_3305153,-0.052009
ISIC_0068560,-0.052637
ISIC_3212050,-0.052658
ISIC_0011699,-0.053031
ISIC_9482039,-0.053374
ISIC_0024227,-0.053392
ISIC_4417495,-0.053453
ISIC_7694028,-0.053488
ISIC_0283957,-0.053546
ISIC_0758797,-0.053595
ISIC_0009622,-0.053611
ISIC_3664380,-0.053705
ISIC_0024323,-0.05422
ISIC_0025817,-0.054482
ISIC_2953279,-0.054611
ISIC_0034086,-0.054653
ISIC_4603706,-0.054911
ISIC_0027879,-0.055002
ISIC_9765024,-0.055042
ISIC_0012756,-0.055058
ISIC_0056790,-0.055263
ISIC_7520843,-0.055437
ISIC_0011135,-0.05574
ISIC_0032975,-0.05574
ISIC_0011696,-0.056005
ISIC_0012722,-0.056122
ISIC_0066289,-0.056534
ISIC_5485661,-0.056541
ISIC_5706956,-0.056697
ISIC_7967108,-0.05687
ISIC_0004000,-0.056877
ISIC_0010108,-0.057254
ISIC_0028420,-0.057349
ISIC_0024260,-0.057436
ISIC_0034172,-0.05755
ISIC_2523776,-0.057626
ISIC_7973601,-0.057724
ISIC_0327406,-0.057747
ISIC_8143286,-0.057757
ISIC_0062906,-0.058064
ISIC_0026401,-0.0582
ISIC_0634107,-0.058337
ISIC_0053841,-0.058349
ISIC_0588322,-0.05842
ISIC_2007396,-0.058482
ISIC_4066726,-0.058805
ISIC_0000700,-0.059333
ISIC_0005291,-0.059555
ISIC_2245069,-0.059588
ISIC_0071651,-0.05969
ISIC_0028998,-0.059767
ISIC_0024546,-0.059917
ISIC_4248013,-0.06004
ISIC_1949126,-0.060149
ISIC_7632525,-0.06042
ISIC_0000304,-0.060973
ISIC_0026082,-0.061
ISIC_3351880,-0.061326
ISIC_3378691,-0.061464
ISIC_0000065,-0.061753
ISIC_2129020,-0.061977
ISIC_0034034,-0.062048
ISIC_0009738,-0.062324
ISIC_0028579,-0.06238
ISIC_8173531,-0.062526
ISIC_6813359,-0.062531
ISIC_0065796,-0.062593
ISIC_8124900,-0.062773
ISIC_0025597,-0.062786
ISIC_2721699,-0.062795
ISIC_0010807,-0.062834
ISIC_0027043,-0.062937
ISIC_0011649,-0.063385
ISIC_6128108,-0.063636
ISIC_1076091,-0.064103
ISIC_0014290,-0.064251
ISIC_4177450,-0.064278
ISIC_0025500,-0.064471
ISIC_0177304,-0.064974
ISIC_5539001,-0.065151
ISIC_0011694,-0.065375
ISIC_2967024,-0.065405
ISIC_0013232,-0.065459
ISIC_0013775,-0.065676
ISIC_0029409,-0.065704
ISIC_0027113,-0.065853
ISIC_1048077,-0.065986
ISIC_2729109,-0.066058
ISIC_0057164,-0.06624
ISIC_0753112,-0.066327
ISIC_8077943,-0.066512
ISIC_6271218,-0.066837
ISIC_2779787,-0.066869
ISIC_5738369,-0.066875
ISIC_5854552,-0.066951
ISIC_8794567,-0.067072
ISIC_0000482,-0.067178
ISIC_0028512,-0.067494
ISIC_0059786,-0.06754
ISIC_0010142,-0.067613
ISIC_0000141,-0.068097
ISIC_3380212,-0.068213
ISIC_0064874,-0.068278
ISIC_0032680,-0.068445
ISIC_0929517,-0.068712
ISIC_0032875,-0.069463
ISIC_0011125,-0.069615
ISIC_0069851,-0.069816
ISIC_0011802,-0.070277
ISIC_7575246,-0.070505
ISIC_0025571,-0.071544
ISIC_3541663,-0.071729
ISIC_9860255,-0.071792
ISIC_8781751,-0.071881
ISIC_0222117,-0.071962
ISIC_0028175,-0.072585
ISIC_8922893,-0.0726
ISIC_1798471,-0.072647
ISIC_0029250,-0.072935
ISIC_0007760,-0.073249
ISIC_3945116,-0.073291
ISIC_0000155,-0.073526
ISIC_3096949,-0.073745
ISIC_9543945,-0.073801
ISIC_3898738,-0.073995
ISIC_0027573,-0.074488
ISIC_6801680,-0.074546
ISIC_0010655,-0.074582
ISIC_2086540,-0.074765
ISIC_9505595,-0.074775
ISIC_9101055,-0.075147
ISIC_0026982,-0.07524
ISIC_0027951,-0.075855
ISIC_0150363,-0.076089
ISIC_9680433,-0.076151
ISIC_0033711,-0.076165
ISIC_0072173,-0.076218
ISIC_6945634,-0.076363
ISIC_5104731,-0.076454
ISIC_4699989,-0.077159
ISIC_9718067,-0.077279
ISIC_7034769,-0.077505
ISIC_6558697,-0.077657
ISIC_0014423,-0.078029
ISIC_0010912,-0.078102
ISIC_0027502,-0.078313
ISIC_8806180,-0.078344
ISIC_4087267,-0.078582
ISIC_9217340,-0.078623
ISIC_4623351,-0.078751
ISIC_7268804,-0.078751
ISIC_0046693,-0.078785
ISIC_0070048,-0.07881
ISIC_0061623,-0.078983
ISIC_7293697,-0.079011
ISIC_0070253,-0.079135
ISIC_0065518,-0.079264
ISIC_0014229,-0.079267
ISIC_0009186,-0.079516
ISIC_8096177,-0.079812
ISIC_0029120,-0.079889
ISIC_7240424,-0.080101
ISIC_1720856,-0.080106
ISIC_0028022,-0.080184
ISIC_0066200,-0.080198
ISIC_8124482,-0.080497
ISIC_8479104,-0.08054
ISIC_9317483,-0.080596
ISIC_1323743,-0.081013
ISIC_3386753,-0.081377
ISIC_0028847,-0.081522
ISIC_9921747,-0.081578
ISIC_7110531,-0.081691
ISIC_0060355,-0.081834
ISIC_4013189,-0.082026
ISIC_0057199,-0.082471
ISIC_4678416,-0.082509
ISIC_3727059,-0.082832
ISIC_5771106,-0.082868
ISIC_4582670,-0.083668
ISIC_0027145,-0.083684
ISIC_6381852,-0.083746
ISIC_1847556,-0.084081
ISIC_0055246,-0.084085
ISIC_0033268,-0.084228
ISIC_4804158,-0.08456
ISIC_8171432,-0.084645
ISIC_0072773,-0.084661
ISIC_0060700,-0.084751
ISIC_0067933,-0.085447
ISIC_5789263,-0.085505
ISIC_8505243,-0.086014
ISIC_0031935,-0.086075
ISIC_5941314,-0.086401
ISIC_5181177,-0.086469
ISIC_4425657,-0.08719
ISIC_0025238,-0.087199
ISIC_0070352,-0.087243
ISIC_8380904,-0.087313
ISIC_0056938,-0.0874
ISIC_7536704,-0.087595
ISIC_1037315,-0.087652
ISIC_6406517,-0.087762
ISIC_9977672,-0.087891
ISIC_8978290,-0.088085
ISIC_0000306,-0.088225
ISIC_4358550,-0.088403
ISIC_5305288,-0.088416
ISIC_2379024,-0.088469
ISIC_9002603,-0.088606
ISIC_0732375,-0.088754
ISIC_1334438,-0.088764
ISIC_0008864,-0.088908
ISIC_0027797,-0.089061
ISIC_0064318,-0.089193
ISIC_0033075,-0.089361
ISIC_0011136,-0.089444
ISIC_1048913,-0.089455
ISIC_0030974,-0.089759
ISIC_0014144,-0.089774
ISIC_0029705,-0.089881
ISIC_0027499,-0.090035
ISIC_7376906,-0.090146
ISIC_0034118,-0.090588
ISIC_4539674,-0.09065
ISIC_0014800,-0.09068
ISIC_0010916,-0.090852
ISIC_1450548,-0.091348
ISIC_4750271,-0.091395
ISIC_0000154,-0.09155
ISIC_8942967,-0.091774
ISIC_7797853,-0.0918
ISIC_7441957,-0.091821
ISIC_0185918,-0.09187
ISIC_8680266,-0.091984
ISIC_2500254,-0.092147
ISIC_0010143,-0.092526
ISIC_1368336,-0.092693
ISIC_3230874,-0.092774
ISIC_8578732,-0.092848
ISIC_4894802,-0.093187
ISIC_0027659,-0.093562
ISIC_2558816,-0.094134
ISIC_0028945,-0.094165
ISIC_0034042,-0.094229
ISIC_0060626,-0.094235
ISIC_6855540,-0.094348
ISIC_2847555,-0.09438
ISIC_0054185,-0.094383
ISIC_6174156,-0.094445
ISIC_1223849,-0.094492
ISIC_3571523,-0.094505
ISIC_0357043,-0.094506
ISIC_0031303,-0.094772
ISIC_0014171,-0.094834
ISIC_0006302,-0.095144
ISIC_3496800,-0.095351
ISIC_0026780,-0.09551
ISIC_0026302,-0.095746
ISIC_0030428,-0.095997
ISIC_4691943,-0.096196
ISIC_0024280,-0.096332
ISIC_5391758,-0.096414
ISIC_5247560,-0.096523
ISIC_0011177,-0.096549
ISIC_1883330,-0.096629
ISIC_1985436,-0.096662
ISIC_7424320,-0.097175
ISIC_0032121,-0.097232
ISIC_0656395,-0.097257
ISIC_2328829,-0.097431
ISIC_0054391,-0.097596
ISIC_0029863,-0.097696
ISIC_0067227,-0.097797
ISIC_1558504,-0.098152
ISIC_3430953,-0.098185
ISIC_1519891,-0.098254
ISIC_2910705,-0.09837
ISIC_0315631,-0.09839
ISIC_9125543,-0.098431
ISIC_0485996,-0.098456
ISIC_0030922,-0.098688
ISIC_0010347,-0.099078
ISIC_6370597,-0.099311
ISIC_0012260,-0.09972
ISIC_3494219,-0.09979
ISIC_0026690,-0.099888
ISIC_0013572,-0.099897
ISIC_9863059,-0.100019
ISIC_5768602,-0.100083
ISIC_7136995,-0.100243
ISIC_0000431,-0.100374
ISIC_1637588,-0.100392
ISIC_6954782,-0.100411
ISIC_0026730,-0.10067
ISIC_9227392,-0.10072
ISIC_8798059,-0.100866
ISIC_0059423,-0.100977
ISIC_1922084,-0.100995
ISIC_2293230,-0.101186
ISIC_3690890,-0.101395
ISIC_0026560,-0.102011
ISIC_0014860,-0.102109
ISIC_0059840,-0.102201
ISIC_5550263,-0.102311
ISIC_1929937,-0.102618
ISIC_1926656,-0.102626
ISIC_6945921,-0.10263
ISIC_7759376,-0.102657
ISIC_3520591,-0.102809
ISIC_0028696,-0.102893
ISIC_6959281,-0.103154
ISIC_5123817,-0.103228
ISIC_3649113,-0.10326
ISIC_8943906,-0.103323
ISIC_5674396,-0.103409
ISIC_0025965,-0.103796
ISIC_0068610,-0.104236
ISIC_7475827,-0.104883
ISIC_7107030,-0.105383
ISIC_0026666,-0.105571
ISIC_7440724,-0.106284
ISIC_0067395,-0.106611
ISIC_5699175,-0.106642
ISIC_2616327,-0.10668
ISIC_8356468,-0.106812
ISIC_0011994,-0.106849
ISIC_6752060,-0.10692
ISIC_2355374,-0.107029
ISIC_7025487,-0.107045
ISIC_0000046,-0.107354
ISIC_0031070,-0.107463
ISIC_0026198,-0.107508
ISIC_6443700,-0.107881
ISIC_0061359,-0.107943
ISIC_0058529,-0.108124
ISIC_0054663,-0.108254
ISIC_0046741,-0.108349
ISIC_8095877,-0.108722
ISIC_3576066,-0.108778
ISIC_0026516,-0.108831
ISIC_9529971,-0.10899
ISIC_3513288,-0.109112
ISIC_4362713,-0.109297
ISIC_7098141,-0.109419
ISIC_0025184,-0.109428
ISIC_0030828,-0.109502
ISIC_0806138,-0.109781
ISIC_3151260,-0.10984
ISIC_0012425,-0.110349
ISIC_4280835,-0.110397
ISIC_7062293,-0.110836
ISIC_5017874,-0.110871
ISIC_1076474,-0.111326
ISIC_1560272,-0.111499
ISIC_5354827,-0.111756
ISIC_0014629,-0.111835
ISIC_0033149,-0.111872
ISIC_0056156,-0.111875
ISIC_0055887,-0.112162
ISIC_9699238,-0.112198
ISIC_4288307,-0.112303
ISIC_8853902,-0.112321
ISIC_0032598,-0.11249
ISIC_4780727,-0.112497
ISIC_7147713,-0.112534
ISIC_0032272,-0.112545
ISIC_9076021,-0.112841
ISIC_5361404,-0.112977
ISIC_0066412,-0.113135
ISIC_8692218,-0.113853
ISIC_1369967,-0.113956
ISIC_0613014,-0.114111
ISIC_0064044,-0.114148
ISIC_0189694,-0.11479
ISIC_0029711,-0.114982
ISIC_6428021,-0.115132
ISIC_0013861,-0.115417
ISIC_0061315,-0.11547
ISIC_2268341,-0.115673
ISIC_3800541,-0.115837
ISIC_6684042,-0.115862
ISIC_3932879,-0.115945
ISIC_0046683,-0.116024
ISIC_5994645,-0.116098
ISIC_2108849,-0.116131
ISIC_5190920,-0.116243
ISIC_0009971,-0.116337
ISIC_0014480,-0.116538
ISIC_2430137,-0.116669
ISIC_0033530,-0.116687
ISIC_8837443,-0.116755
ISIC_0029913,-0.116814
ISIC_8206667,-0.116948
ISIC_0010749,-0.117188
ISIC_0070160,-0.11725
ISIC_0071931,-0.117308
ISIC_4222275,-0.117314
ISIC_2509304,-0.117569
ISIC_5586765,-0.118005
ISIC_2720971,-0.118051
ISIC_4701063,-0.1181
ISIC_1661837,-0.118106
ISIC_0000129,-0.118121
ISIC_0062864,-0.118537
ISIC_7341401,-0.118615
ISIC_0058851,-0.118635
ISIC_0010046,-0.119039
ISIC_0010241,-0.119127
ISIC_0016080,-0.119329
ISIC_0263478,-0.119447
ISIC_9267202,-0.119714
ISIC_3919752,-0.119844
ISIC_0067891,-0.12035
ISIC_0025987,-0.120389
ISIC_2980578,-0.120568
ISIC_0483289,-0.120948
ISIC_0012721,-0.121139
ISIC_0009048,-0.121401
ISIC_0056635,-0.12171
ISIC_0054568,-0.121749
ISIC_0026897,-0.121828
ISIC_7948290,-0.121953
ISIC_6806545,-0.122144
ISIC_1197584,-0.122276
ISIC_3295750,-0.122337
ISIC_4187627,-0.1225
ISIC_8158081,-0.12251
ISIC_9014786,-0.123059
ISIC_0059264,-0.123254
ISIC_0064478,-0.123257
ISIC_2909153,-0.123545
ISIC_0013459,-0.123597
ISIC_8892663,-0.123619
ISIC_9103090,-0.123859
ISIC_0026505,-0.123934
ISIC_8663136,-0.123936
ISIC_4107717,-0.123988
ISIC_6253295,-0.124015
ISIC_0000555,-0.12427
ISIC_0011035,-0.124336
ISIC_6400232,-0.124403
ISIC_4226975,-0.124468
ISIC_4620053,-0.124917
ISIC_0011348,-0.125329
ISIC_7448231,-0.125331
ISIC_4957216,-0.126092
ISIC_0033498,-0.126224
ISIC_0029281,-0.126247
ISIC_0015041,-0.126282
ISIC_0538042,-0.126342
ISIC_0029718,-0.126543
ISIC_7051167,-0.126866
ISIC_4372519,-0.126894
ISIC_5568834,-0.127221
ISIC_0046571,-0.127351
ISIC_0064860,-0.127366
ISIC_0025020,-0.127431
ISIC_0193456,-0.127548
ISIC_1388297,-0.127571
ISIC_0010614,-0.127987
ISIC_8082460,-0.127994
ISIC_0012406,-0.127999
ISIC_3039880,-0.128188
ISIC_0069105,-0.12849
ISIC_0011387,-0.128525
ISIC_0030501,-0.128526
ISIC_0031221,-0.128538
ISIC_1974152,-0.128602
ISIC_0072101,-0.128693
ISIC_0011546,-0.128766
ISIC_7235371,-0.12922
ISIC_7702483,-0.129509
ISIC_0066740,-0.129685
ISIC_6038490,-0.129843
ISIC_0032617,-0.130137
ISIC_8740331,-0.130189
ISIC_1189461,-0.130489
ISIC_0015250,-0.130529
ISIC_1532403,-0.130556
ISIC_7206167,-0.130816
ISIC_0029112,-0.130848
ISIC_0026882,-0.130978
ISIC_0033975,-0.131062
ISIC_7976934,-0.13132
ISIC_3716504,-0.13152
ISIC_0006772,-0.132214
ISIC_5647554,-0.132468
ISIC_5438156,-0.132596
ISIC_0000152,-0.132809
ISIC_4350093,-0.133045
ISIC_0011726,-0.13344
ISIC_5425721,-0.133837
ISIC_2945324,-0.133927
ISIC_5242216,-0.133951
ISIC_0025579,-0.134072
ISIC_0327225,-0.134185
ISIC_3826102,-0.134461
ISIC_0027882,-0.134505
ISIC_5641619,-0.134565
ISIC_0071996,-0.134734
ISIC_8030914,-0.135168
ISIC_0059891,-0.135447
ISIC_1144024,-0.135566
ISIC_5434055,-0.135691
ISIC_7693611,-0.135872
ISIC_2559074,-0.136065
ISIC_0006730,-0.136644
ISIC_8843592,-0.136799
ISIC_8222254,-0.136802
ISIC_3922580,-0.136928
ISIC_3452564,-0.137489
ISIC_1490986,-0.137499
ISIC_6378169,-0.137504
ISIC_2587955,-0.137593
ISIC_0776189,-0.137724
ISIC_9232153,-0.138063
ISIC_4438786,-0.138242
ISIC_2307760,-0.138336
ISIC_1423737,-0.138442
ISIC_1396767,-0.138488
ISIC_0000139,-0.13849
ISIC_0067467,-0.138555
ISIC_0024308,-0.138992
ISIC_4177043,-0.139142
ISIC_9709594,-0.139373
ISIC_8674332,-0.139582
ISIC_9929097,-0.13982
ISIC_3198111,-0.140123
ISIC_0009666,-0.14027
ISIC_0060629,-0.140607
ISIC_0070551,-0.140927
ISIC_9012513,-0.141364
ISIC_6620377,-0.141369
ISIC_0031674,-0.141466
ISIC_0028467,-0.141489
ISIC_3817292,-0.141524
ISIC_0046647,-0.141642
ISIC_4653503,-0.141857
ISIC_3009564,-0.142447
ISIC_0000054,-0.142598
ISIC_0067390,-0.142705
ISIC_0046315,-0.143022
ISIC_7933945,-0.143199
ISIC_0031010,-0.143405
ISIC_7443391,-0.14394
ISIC_0033089,-0.144305
ISIC_0069056,-0.144347
ISIC_0054767,-0.144548
ISIC_7533216,-0.144655
ISIC_0031406,-0.144669
ISIC_0033584,-0.144726
ISIC_0946787,-0.144911
ISIC_6114646,-0.14507
ISIC_0030512,-0.145243
ISIC_0059432,-0.145283
ISIC_5721110,-0.145417
ISIC_4223155,-0.145633
ISIC_0010304,-0.145666
ISIC_5895384,-0.145813
ISIC_6877295,-0.145822
ISIC_0069121,-0.146023
ISIC_5823859,-0.146518
ISIC_0028906,-0.14663
ISIC_0069257,-0.146697
ISIC_1580034,-0.146822
ISIC_9300579,-0.146916
ISIC_4174983,-0.147096
ISIC_0014422,-0.147153
ISIC_0033368,-0.147162
ISIC_0000226,-0.147685
ISIC_5588968,-0.148515
ISIC_0026683,-0.148518
ISIC_1294049,-0.148553
ISIC_0010834,-0.148752
ISIC_9210255,-0.148899
ISIC_0003122,-0.148975
ISIC_0033239,-0.149372
ISIC_9905633,-0.149647
ISIC_0025754,-0.149719
ISIC_6162308,-0.149913
ISIC_9571842,-0.150031
ISIC_0030704,-0.150201
ISIC_9876515,-0.150214
ISIC_7306131,-0.150247
ISIC_3133127,-0.150336
ISIC_7809510,-0.150378
ISIC_0011193,-0.150741
ISIC_4363398,-0.150968
ISIC_8709211,-0.151259
ISIC_7452503,-0.151575
ISIC_0009985,-0.151589
ISIC_5852396,-0.152136
ISIC_4646815,-0.152178
ISIC_1985763,-0.152254
ISIC_0032982,-0.152484
ISIC_4643298,-0.152505
ISIC_9401187,-0.152526
ISIC_7766007,-0.152726
ISIC_0047008,-0.152753
ISIC_0027359,-0.152807
ISIC_1241817,-0.153325
ISIC_0010098,-0.153446
ISIC_7004652,-0.153488
ISIC_0014684,-0.153512
ISIC_0014181,-0.153586
ISIC_0024980,-0.153698
ISIC_3899323,-0.153708
ISIC_0014059,-0.153982
ISIC_0028341,-0.154087
ISIC_0027193,-0.154109
ISIC_2884038,-0.154279
ISIC_0012678,-0.154366
ISIC_0032762,-0.1544
ISIC_0025265,-0.154759
ISIC_3043475,-0.154781
ISIC_8435105,-0.154838
ISIC_4930632,-0.154922
ISIC_9714746,-0.155404
ISIC_4216750,-0.155457
ISIC_0032369,-0.155564
ISIC_3492490,-0.156801
ISIC_9141065,-0.156907
ISIC_0033318,-0.157105
ISIC_5537876,-0.15741
ISIC_0032526,-0.157718
ISIC_0000423,-0.157782
ISIC_8855102,-0.157838
ISIC_4298761,-0.157961
ISIC_0013844,-0.158303
ISIC_4312841,-0.158595
ISIC_6644834,-0.158637
ISIC_8627293,-0.158765
ISIC_0000866,-0.158972
ISIC_8649055,-0.158977
ISIC_8713330,-0.159033
ISIC_5397483,-0.1591
ISIC_8787152,-0.159275
ISIC_5913155,-0.159287
ISIC_6176182,-0.159345
ISIC_7353400,-0.159368
ISIC_7853136,-0.159419
ISIC_8064866,-0.159592
ISIC_0024781,-0.159647
ISIC_0064823,-0.159847
ISIC_1925623,-0.16059
ISIC_8659618,-0.160693
ISIC_1745182,-0.161255
ISIC_9462979,-0.161267
ISIC_0911448,-0.161453
ISIC_2287083,-0.16194
ISIC_6145261,-0.16197
ISIC_1251811,-0.162343
ISIC_0010156,-0.162671
ISIC_0013736,-0.163242
ISIC_0014985,-0.163272
ISIC_0063319,-0.163319
ISIC_8319768,-0.163757
ISIC_0010631,-0.163776
ISIC_0060386,-0.163891
ISIC_6907218,-0.164217
ISIC_0250064,-0.164586
ISIC_1578253,-0.16461
ISIC_8779142,-0.164906
ISIC_7664137,-0.165139
ISIC_0062471,-0.165396
ISIC_1772828,-0.165427
ISIC_7587513,-0.165544
ISIC_0028366,-0.165672
ISIC_2673511,-0.165705
ISIC_5503634,-0.16577
ISIC_3901421,-0.166046
ISIC_0012066,-0.166133
ISIC_7803114,-0.1662
ISIC_0025724,-0.166494
ISIC_0033782,-0.166526
ISIC_0011904,-0.166596
ISIC_0010848,-0.166699
ISIC_4658487,-0.167012
ISIC_7011122,-0.167372
ISIC_9353514,-0.167917
ISIC_0033439,-0.168244
ISIC_9330527,-0.168307
ISIC_2283509,-0.168427
ISIC_4684860,-0.168678
ISIC_5437785,-0.168686
ISIC_0059593,-0.168788
ISIC_1192835,-0.168918
ISIC_1674754,-0.169034
ISIC_0058716,-0.169307
ISIC_7724635,-0.169391
ISIC_9302863,-0.169424
ISIC_5065360,-0.169476
ISIC_4978697,-0.169731
ISIC_0028520,-0.169866
ISIC_4814912,-0.170101
ISIC_0011715,-0.170159
ISIC_9604922,-0.170703
ISIC_9109361,-0.170773
ISIC_6674653,-0.170882
ISIC_0071733,-0.170945
ISIC_0031202,-0.171177
ISIC_7980387,-0.171323
ISIC_0296109,-0.171611
ISIC_0013316,-0.171642
ISIC_0024271,-0.171662
ISIC_8615491,-0.171689
ISIC_1615996,-0.171807
ISIC_5229861,-0.171964
ISIC_9232615,-0.172034
ISIC_0071559,-0.172176
ISIC_0025891,-0.172186
ISIC_5202231,-0.172192
ISIC_7693995,-0.172491
ISIC_2882237,-0.172725
ISIC_9588279,-0.172807
ISIC_5992826,-0.172945
ISIC_0011091,-0.172952
ISIC_4958006,-0.173199
ISIC_6942437,-0.173493
ISIC_3791309,-0.173563
ISIC_0024624,-0.173588
ISIC_0026685,-0.173759
ISIC_0030747,-0.173787
ISIC_6192289,-0.173906
ISIC_4119029,-0.173962
ISIC_0058432,-0.173976
ISIC_5848892,-0.174278
ISIC_0063445,-0.175061
ISIC_9961652,-0.17519
ISIC_2023592,-0.1753
ISIC_0025313,-0.176138
ISIC_0032413,-0.176169
ISIC_4591316,-0.176576
ISIC_2482061,-0.176712
ISIC_1314502,-0.176788
ISIC_0813342,-0.176944
ISIC_0817654,-0.177109
ISIC_0437978,-0.177368
ISIC_0185547,-0.177471
ISIC_0067253,-0.177866
ISIC_0026347,-0.178657
ISIC_0029283,-0.179037
ISIC_9788174,-0.179149
ISIC_2690597,-0.179154
ISIC_8872225,-0.179435
ISIC_0013953,-0.17957
ISIC_0071906,-0.179648
ISIC_6390738,-0.179736
ISIC_1305537,-0.179746
ISIC_0014974,-0.179755
ISIC_3880324,-0.17981
ISIC_7008335,-0.180302
ISIC_0316668,-0.180733
ISIC_6452498,-0.180849
