id,pi
ISIC_8325226,-0.014692
ISIC_0063225,-0.015443
ISIC_0054151,-0.015486
ISIC_0055241,-0.015604
ISIC_7667157,-0.015808
ISIC_0026484,-0.015932
ISIC_7413786,-0.016007
ISIC_0567814,-0.016062
ISIC_1372928,-0.016071
ISIC_0056991,-0.016462
ISIC_7306535,-0.016474
ISIC_7301963,-0.016574
ISIC_9802008,-0.016682
ISIC_0056164,-0.017132
ISIC_0058998,-0.017524
ISIC_9699426,-0.017692
ISIC_0033186,-0.017776
ISIC_0014291,-0.017888
ISIC_4343836,-0.017961
ISIC_0027646,-0.018025
ISIC_5359416,-0.01834
ISIC_0014926,-0.018405
ISIC_0030575,-0.018575
ISIC_8559778,-0.018714
ISIC_4876378,-0.01872
ISIC_8649055,-0.01896
ISIC_0033278,-0.019251
ISIC_5454766,-0.019373
ISIC_9080774,-0.019693
ISIC_0033300,-0.019903
ISIC_9268487,-0.020032
ISIC_9518180,-0.021031
ISIC_9385996,-0.021164
ISIC_0030845,-0.021285
ISIC_0370008,-0.021446
ISIC_6678508,-0.021603
ISIC_8663971,-0.021676
ISIC_2153301,-0.021691
ISIC_7566505,-0.021858
ISIC_1968421,-0.021902
ISIC_8906583,-0.021919
ISIC_4055361,-0.021987
ISIC_0029339,-0.022077
ISIC_3106058,-0.022753
ISIC_5355302,-0.023033
ISIC_5588968,-0.023186
ISIC_0073147,-0.023787
ISIC_0054073,-0.024373
ISIC_5959795,-0.024454
ISIC_0064534,-0.024982
ISIC_7637597,-0.025162
ISIC_3993510,-0.025354
ISIC_0070419,-0.025469
ISIC_5357288,-0.025703
ISIC_5983500,-0.0259
ISIC_9112747,-0.025915
ISIC_1761083,-0.026139
ISIC_0065278,-0.026447
ISIC_0062084,-0.026521
ISIC_0060707,-0.02676
ISIC_7454699,-0.026901
ISIC_0014860,-0.026923
ISIC_4735959,-0.02701
ISIC_1585370,-0.027075
ISIC_2075546,-0.027394
ISIC_0012047,-0.027399
ISIC_0059412,-0.027423
ISIC_3900049,-0.027469
ISIC_5059476,-0.02765
ISIC_6541615,-0.027733
ISIC_0423483,-0.027895
ISIC_8435105,-0.028425
ISIC_7798403,-0.028465
ISIC_3506204,-0.028979
ISIC_7381224,-0.029062
ISIC_7331345,-0.02921
ISIC_7858034,-0.029211
ISIC_0030760,-0.029339
ISIC_0000058,-0.030599
ISIC_0009905,-0.030848
ISIC_4804158,-0.031333
ISIC_0033121,-0.031362
ISIC_0065468,-0.031411
ISIC_0033771,-0.0315
ISIC_0029825,-0.031605
ISIC_7244604,-0.031689
ISIC_9513918,-0.031832
ISIC_0029322,-0.031864
ISIC_0033830,-0.032255
ISIC_0012072,-0.032334
ISIC_0026329,-0.032484
ISIC_0013491,-0.032624
ISIC_7460111,-0.032951
ISIC_9625295,-0.033298
ISIC_6124481,-0.033569
ISIC_7976934,-0.033583
ISIC_0025184,-0.03365
ISIC_6562871,-0.033789
ISIC_5926550,-0.033972
ISIC_0033524,-0.034037
ISIC_0011267,-0.03417
ISIC_5777697,-0.034342
ISIC_0026207,-0.034362
ISIC_8543040,-0.034503
ISIC_0015241,-0.034599
ISIC_1432058,-0.034604
ISIC_7575815,-0.034629
ISIC_4523565,-0.034667
ISIC_0032976,-0.034749
ISIC_3342474,-0.034815
ISIC_0894785,-0.03492
ISIC_4732241,-0.035399
ISIC_0002693,-0.035621
ISIC_0054728,-0.035798
ISIC_0014013,-0.036135
ISIC_0046932,-0.036247
ISIC_5190920,-0.036709
ISIC_0056127,-0.036736
ISIC_0394157,-0.037197
ISIC_0027214,-0.037413
ISIC_2663597,-0.037475
ISIC_8344196,-0.038851
ISIC_0010789,-0.038899
ISIC_0024232,-0.039313
ISIC_0067609,-0.039573
ISIC_7409889,-0.039715
ISIC_4684860,-0.040756
ISIC_3786438,-0.040804
ISIC_7008969,-0.040806
ISIC_2222879,-0.040961
ISIC_5595054,-0.040993
ISIC_0024980,-0.041092
ISIC_0032171,-0.041122
ISIC_0062325,-0.041131
ISIC_8073036,-0.041335
ISIC_0006181,-0.041441
ISIC_0029409,-0.041648
ISIC_0011344,-0.041739
ISIC_0014501,-0.041795
ISIC_9108776,-0.042207
ISIC_0065477,-0.042207
ISIC_0032747,-0.042528
ISIC_5961333,-0.042583
ISIC_3304982,-0.042589
ISIC_0024271,-0.042607
ISIC_0034069,-0.042866
ISIC_7677876,-0.043027
ISIC_9323095,-0.043105
ISIC_0058823,-0.043233
ISIC_8197240,-0.043431
ISIC_6284312,-0.043697
ISIC_2622189,-0.043735
ISIC_0014867,-0.043749
ISIC_3747979,-0.043959
ISIC_9505595,-0.044048
ISIC_0061158,-0.044153
ISIC_4141315,-0.044192
ISIC_6207688,-0.044535
ISIC_0010981,-0.044546
ISIC_0033325,-0.044816
ISIC_8266094,-0.044864
ISIC_0026882,-0.044917
ISIC_9239632,-0.044975
ISIC_0000754,-0.045018
ISIC_0033319,-0.04502
ISIC_1798471,-0.045197
ISIC_6488658,-0.045876
ISIC_0055550,-0.045882
ISIC_0033332,-0.046243
ISIC_2924968,-0.046386
ISIC_6661904,-0.046472
ISIC_4847584,-0.046533
ISIC_0193456,-0.046916
ISIC_8101493,-0.047392
ISIC_0046222,-0.047435
ISIC_7418723,-0.047512
ISIC_0003046,-0.047798
ISIC_9860255,-0.048017
ISIC_0746397,-0.048515
ISIC_8979567,-0.048868
ISIC_0070784,-0.048959
ISIC_4312841,-0.049123
ISIC_8108099,-0.049323
ISIC_0533930,-0.049766
ISIC_9424787,-0.050756
ISIC_0061509,-0.050965
ISIC_7785723,-0.051016
ISIC_0024781,-0.0511
ISIC_0360988,-0.051323
ISIC_0430356,-0.051385
ISIC_3696726,-0.051587
ISIC_6357263,-0.051649
ISIC_0033630,-0.051833
ISIC_0010393,-0.051876
ISIC_0031422,-0.051909
ISIC_0028230,-0.052033
ISIC_6968422,-0.052182
ISIC_1177505,-0.052218
ISIC_6997433,-0.0524
ISIC_0067326,-0.052753
ISIC_0067723,-0.052786
ISIC_9081663,-0.0528
ISIC_0030129,-0.052838
ISIC_4329176,-0.053001
ISIC_0029328,-0.053071
ISIC_6469202,-0.05314
ISIC_0010145,-0.053161
ISIC_5833015,-0.053276
ISIC_8441905,-0.053624
ISIC_0097500,-0.053648
ISIC_2509304,-0.053872
ISIC_1155782,-0.053952
ISIC_7136995,-0.054087
ISIC_3077674,-0.054253
ISIC_1531204,-0.054381
ISIC_4232761,-0.054944
ISIC_0070927,-0.054979
ISIC_0046983,-0.055039
ISIC_0011507,-0.055158
ISIC_2271767,-0.05517
ISIC_1359533,-0.055221
ISIC_0000518,-0.055271
ISIC_0519719,-0.055325
ISIC_0029205,-0.055543
ISIC_2598575,-0.055738
ISIC_0067972,-0.055928
ISIC_9935444,-0.056011
ISIC_0027056,-0.056022
ISIC_0033213,-0.056163
ISIC_0070992,-0.056465
ISIC_0055435,-0.056474
ISIC_0029170,-0.056578
ISIC_0029163,-0.056758
ISIC_0063425,-0.056802
ISIC_1945381,-0.057174
ISIC_3706743,-0.057197
ISIC_0029859,-0.0578
ISIC_3418245,-0.058199
ISIC_0057313,-0.058562
ISIC_0033819,-0.059261
ISIC_2245069,-0.059494
ISIC_1114966,-0.059504
ISIC_0026627,-0.05978
ISIC_0004217,-0.060142
ISIC_6268546,-0.060239
ISIC_0059836,-0.060338
ISIC_3513367,-0.060433
ISIC_3463156,-0.060483
ISIC_0053760,-0.060625
ISIC_0032975,-0.060843
ISIC_3564136,-0.060857
ISIC_0027260,-0.061193
ISIC_3368468,-0.061297
ISIC_0059866,-0.06132
ISIC_0071826,-0.061378
ISIC_0030657,-0.061602
ISIC_0033800,-0.061778
ISIC_0068246,-0.062575
ISIC_7185913,-0.062684
ISIC_4453506,-0.062886
ISIC_8812781,-0.063001
ISIC_9529297,-0.063046
ISIC_2733056,-0.06322
ISIC_8263489,-0.063231
ISIC_0066401,-0.063257
ISIC_8100185,-0.063323
ISIC_9829805,-0.063338
ISIC_0025128,-0.063376
ISIC_6449065,-0.06364
ISIC_0025658,-0.0642
ISIC_0014557,-0.064603
ISIC_0067159,-0.064679
ISIC_0032098,-0.064716
ISIC_0030729,-0.064773
ISIC_0014800,-0.065439
ISIC_2909153,-0.065954
ISIC_0032797,-0.066023
ISIC_0008619,-0.066061
ISIC_8297563,-0.066702
ISIC_0000421,-0.066827
ISIC_1484525,-0.066925
ISIC_0024565,-0.067093
ISIC_0024449,-0.067261
ISIC_6942437,-0.067365
ISIC_7966295,-0.067373
ISIC_0065775,-0.067599
ISIC_0032540,-0.067741
ISIC_2391053,-0.068169
ISIC_2123159,-0.068243
ISIC_2438917,-0.068387
ISIC_0030985,-0.068538
ISIC_0027956,-0.068685
ISIC_1470250,-0.069534
ISIC_0013472,-0.06957
ISIC_1135213,-0.069637
ISIC_7212271,-0.069801
ISIC_8105020,-0.069897
ISIC_7558912,-0.069969
ISIC_0028109,-0.070314
ISIC_0064014,-0.07036
ISIC_3805025,-0.070551
ISIC_0031745,-0.070696
ISIC_0030139,-0.070747
ISIC_9140779,-0.070861
ISIC_6208222,-0.071361
ISIC_0000392,-0.071412
ISIC_6101007,-0.071569
ISIC_8041550,-0.071725
ISIC_0535416,-0.07176
ISIC_0046596,-0.071889
ISIC_0063650,-0.072156
ISIC_0010718,-0.072255
ISIC_6654619,-0.072731
ISIC_0030237,-0.072828
ISIC_0010094,-0.073205
ISIC_0413804,-0.07336
ISIC_8161933,-0.073479
ISIC_6995731,-0.073541
ISIC_0069273,-0.073564
ISIC_6609379,-0.073675
ISIC_0027253,-0.073729
ISIC_2991354,-0.073902
ISIC_0033279,-0.073939
ISIC_0028597,-0.073945
ISIC_3578186,-0.074145
ISIC_0014558,-0.074146
ISIC_0033419,-0.074171
ISIC_9944714,-0.074261
ISIC_0004996,-0.074323
ISIC_0033399,-0.074518
ISIC_3305153,-0.074529
ISIC_6340792,-0.074709
ISIC_5537876,-0.075002
ISIC_0012887,-0.075163
ISIC_0030087,-0.075237
ISIC_0033501,-0.075334
ISIC_7175697,-0.07556
ISIC_7781213,-0.075673
ISIC_7387061,-0.075804
ISIC_0006821,-0.076167
ISIC_3043475,-0.076645
ISIC_0032598,-0.076674
ISIC_0000274,-0.07703
ISIC_4509525,-0.077122
ISIC_3249783,-0.077195
ISIC_1585511,-0.077334
ISIC_0025732,-0.077356
ISIC_9513808,-0.077796
ISIC_0014788,-0.078001
ISIC_0029761,-0.078044
ISIC_2916677,-0.078283
ISIC_9219692,-0.07851
ISIC_0034133,-0.078752
ISIC_0061531,-0.07901
ISIC_2086540,-0.079107
ISIC_0066674,-0.079152
ISIC_3688362,-0.079211
ISIC_0006321,-0.079566
ISIC_0055742,-0.079616
ISIC_1915890,-0.079781
ISIC_7898061,-0.079809
ISIC_0959863,-0.079943
ISIC_2680588,-0.080094
ISIC_7670304,-0.080156
ISIC_0072173,-0.080264
ISIC_0031356,-0.08038
ISIC_6985114,-0.08057
ISIC_0016050,-0.080613
ISIC_0028515,-0.080746
ISIC_8479913,-0.080779
ISIC_1334038,-0.081066
ISIC_0010313,-0.081177
ISIC_5308066,-0.081324
ISIC_0012512,-0.081464
ISIC_0817140,-0.081481
ISIC_8885809,-0.081577
ISIC_8803600,-0.08168
ISIC_2513933,-0.08182
ISIC_6384927,-0.081965
ISIC_0027091,-0.082593
ISIC_0011471,-0.082785
ISIC_0030592,-0.083515
ISIC_0026296,-0.083723
ISIC_9863059,-0.08375
ISIC_2826618,-0.083753
ISIC_2559074,-0.083809
ISIC_0013988,-0.083977
ISIC_0010742,-0.084482
ISIC_2502558,-0.084607
ISIC_8419663,-0.084621
ISIC_8171432,-0.084676
ISIC_0029937,-0.084754
ISIC_0061544,-0.08489
ISIC_0032858,-0.084938
ISIC_0963531,-0.085043
ISIC_3541663,-0.085067
ISIC_5391190,-0.085263
ISIC_9684318,-0.085345
ISIC_5536710,-0.085464
ISIC_0067127,-0.085609
ISIC_0033412,-0.08566
ISIC_0030017,-0.085701
ISIC_1475598,-0.085905
ISIC_0054671,-0.085945
ISIC_4806829,-0.085976
ISIC_3744940,-0.086048
ISIC_0011128,-0.086254
ISIC_0028087,-0.086302
ISIC_5231145,-0.086305
ISIC_3410193,-0.086581
ISIC_0029214,-0.086596
ISIC_0067697,-0.087039
ISIC_0046908,-0.087078
ISIC_6919856,-0.087101
ISIC_1097830,-0.087309
ISIC_0028859,-0.087318
ISIC_0056246,-0.087414
ISIC_1925623,-0.087576
ISIC_0001832,-0.087807
ISIC_9206499,-0.087954
ISIC_0032272,-0.088213
ISIC_0029316,-0.088288
ISIC_0028081,-0.088294
ISIC_0000531,-0.088343
ISIC_8015541,-0.088357
ISIC_9626241,-0.088998
ISIC_3819893,-0.089109
ISIC_8759207,-0.089178
ISIC_4780541,-0.089478
ISIC_0000349,-0.089489
ISIC_2291059,-0.089541
ISIC_0011127,-0.08958
ISIC_0071733,-0.089805
ISIC_0033946,-0.089806
ISIC_0592973,-0.089843
ISIC_0000569,-0.089893
ISIC_3064807,-0.090763
ISIC_3637551,-0.091003
ISIC_9312264,-0.091203
ISIC_9232153,-0.091415
ISIC_0210282,-0.091421
ISIC_0057997,-0.091438
ISIC_0202167,-0.091458
ISIC_0065537,-0.091481
ISIC_0030898,-0.091495
ISIC_2312766,-0.091771
ISIC_3560519,-0.091965
ISIC_1265382,-0.092044
ISIC_0000046,-0.09215
ISIC_0392105,-0.092177
ISIC_3850432,-0.092182
ISIC_3159924,-0.092233
ISIC_0014027,-0.092268
ISIC_8165906,-0.092758
ISIC_7935007,-0.092874
ISIC_0028338,-0.093102
ISIC_5281762,-0.093139
ISIC_0027576,-0.093143
ISIC_0032509,-0.09323
ISIC_0027993,-0.093259
ISIC_5652135,-0.09335
ISIC_3948754,-0.093437
ISIC_6001716,-0.094013
ISIC_0010171,-0.094031
ISIC_0029086,-0.094208
ISIC_0014103,-0.094388
ISIC_0073135,-0.094557
ISIC_2430937,-0.094821
ISIC_7441957,-0.095003
ISIC_0013733,-0.095121
ISIC_0005377,-0.095351
ISIC_0032635,-0.095463
ISIC_8671662,-0.095794
ISIC_7984646,-0.09592
ISIC_0062530,-0.096062
ISIC_9626777,-0.097384
ISIC_4646228,-0.097423
ISIC_0014543,-0.097508
ISIC_9660528,-0.097608
ISIC_5081382,-0.09785
ISIC_6520237,-0.097875
ISIC_0640770,-0.097892
ISIC_0030254,-0.098003
ISIC_0033812,-0.098047
ISIC_5797404,-0.098531
ISIC_5646706,-0.098749
ISIC_0026890,-0.098965
ISIC_6628544,-0.099022
ISIC_2445765,-0.099057
ISIC_0030641,-0.099074
ISIC_0033432,-0.099221
ISIC_8812621,-0.099259
ISIC_0028086,-0.099292
ISIC_0032970,-0.099334
ISIC_0013311,-0.09938
ISIC_3520750,-0.099509
ISIC_4856536,-0.099608
ISIC_0000152,-0.099664
ISIC_0031900,-0.099801
ISIC_0000445,-0.099836
ISIC_0033091,-0.099928
ISIC_1473511,-0.100184
ISIC_8959410,-0.100555
ISIC_0014302,-0.100666
ISIC_8133350,-0.100894
ISIC_0014049,-0.100987
ISIC_6298726,-0.100988
ISIC_1558504,-0.101011
ISIC_1611503,-0.101191
ISIC_0056257,-0.101253
ISIC_2680640,-0.10144
ISIC_4851652,-0.101556
ISIC_0026506,-0.101772
ISIC_9719936,-0.101787
ISIC_0244240,-0.102176
ISIC_0027654,-0.102364
ISIC_0010883,-0.102516
ISIC_0026204,-0.102619
ISIC_6756517,-0.1029
ISIC_4266157,-0.10371
ISIC_8124900,-0.103993
ISIC_0024589,-0.10423
ISIC_0011857,-0.104332
ISIC_0028501,-0.104341
ISIC_8274622,-0.10441
ISIC_9983696,-0.104881
ISIC_6790780,-0.104914
ISIC_7329395,-0.104956
ISIC_0029572,-0.105045
ISIC_0031221,-0.105051
ISIC_8206667,-0.105111
ISIC_0024512,-0.105129
ISIC_1568268,-0.105365
ISIC_5281576,-0.105403
ISIC_0011227,-0.105472
ISIC_2349994,-0.105741
ISIC_4619903,-0.10576
ISIC_8922355,-0.105783
ISIC_0008724,-0.106035
ISIC_4884394,-0.106259
ISIC_5320483,-0.106262
ISIC_0025965,-0.106498
ISIC_9449365,-0.106881
ISIC_1193108,-0.107007
ISIC_3123377,-0.107558
ISIC_4323070,-0.107632
ISIC_0070860,-0.107892
ISIC_4762702,-0.107922
ISIC_5897134,-0.108044
ISIC_7423852,-0.108169
ISIC_1977315,-0.108473
ISIC_0029639,-0.108634
ISIC_9472209,-0.10869
ISIC_5338721,-0.109493
ISIC_0014525,-0.109656
ISIC_2238901,-0.109747
ISIC_7397447,-0.109754
ISIC_4286715,-0.110017
ISIC_6803432,-0.110025
ISIC_0066114,-0.110704
ISIC_0031386,-0.110846
ISIC_3932879,-0.110874
ISIC_0939648,-0.110897
ISIC_0033804,-0.111168
ISIC_0034217,-0.111233
ISIC_0032377,-0.111425
ISIC_8689583,-0.111804
ISIC_0032089,-0.11197
ISIC_0030392,-0.11212
ISIC_4943797,-0.112149
ISIC_4899386,-0.112599
ISIC_5933341,-0.11291
ISIC_9059250,-0.113007
ISIC_0062162,-0.11307
ISIC_1330008,-0.113087
ISIC_0004907,-0.113095
ISIC_2768787,-0.11314
ISIC_0011140,-0.113772
ISIC_0006850,-0.11383
ISIC_5518595,-0.113856
ISIC_0054892,-0.113988
ISIC_5994286,-0.114066
ISIC_7521698,-0.114071
ISIC_0010194,-0.114133
ISIC_4396553,-0.114137
ISIC_0033415,-0.114153
ISIC_0033029,-0.114337
ISIC_3992223,-0.114682
ISIC_0064376,-0.114777
ISIC_6423860,-0.114892
ISIC_4926788,-0.114918
ISIC_0030072,-0.114936
ISIC_9943579,-0.114957
ISIC_7413149,-0.114967
ISIC_0025324,-0.1156
ISIC_8154363,-0.115681
ISIC_3979826,-0.115875
ISIC_0032147,-0.115941
ISIC_1131588,-0.116303
ISIC_7583134,-0.116586
ISIC_7223327,-0.116588
ISIC_4870676,-0.116803
ISIC_6440229,-0.11681
ISIC_0030653,-0.117217
ISIC_6721869,-0.117374
ISIC_0015206,-0.117392
ISIC_9837030,-0.117538
ISIC_9122215,-0.117599
ISIC_0065341,-0.1179
ISIC_0002435,-0.11801
ISIC_0024796,-0.118048
ISIC_0033584,-0.118137
ISIC_0026039,-0.118369
ISIC_2173158,-0.118382
ISIC_0982855,-0.118531
ISIC_0000043,-0.118545
ISIC_0015133,-0.118579
ISIC_2161819,-0.118877
ISIC_7293697,-0.118906
ISIC_0024423,-0.118906
ISIC_0055887,-0.118986
ISIC_4873045,-0.119091
ISIC_0060999,-0.119101
ISIC_9499185,-0.119118
ISIC_6882733,-0.119209
ISIC_0001120,-0.119319
ISIC_3989526,-0.119432
ISIC_7190243,-0.119605
ISIC_0883408,-0.119646
ISIC_0071169,-0.119679
ISIC_7532154,-0.119698
ISIC_0000483,-0.119878
ISIC_1412843,-0.119958
ISIC_0028582,-0.120188
ISIC_9217340,-0.120198
ISIC_0033021,-0.120357
ISIC_3981425,-0.120363
ISIC_9286292,-0.120442
ISIC_1440063,-0.120515
ISIC_6771810,-0.120629
ISIC_0031863,-0.120657
ISIC_0031877,-0.120753
ISIC_0013678,-0.120771
ISIC_0025791,-0.121234
ISIC_6806124,-0.121358
ISIC_0065918,-0.121722
ISIC_7928137,-0.121723
ISIC_2375394,-0.121798
ISIC_8943855,-0.121884
ISIC_0024226,-0.122208
ISIC_0058033,-0.122602
ISIC_0000423,-0.122846
ISIC_3440813,-0.122855
ISIC_9791275,-0.122902
ISIC_5400609,-0.123435
ISIC_3239813,-0.124029
ISIC_0522926,-0.124369
ISIC_0027872,-0.12448
ISIC_1674754,-0.1245
ISIC_6098768,-0.124545
ISIC_3913709,-0.124566
ISIC_0027798,-0.124588
ISIC_0026505,-0.124716
ISIC_0058950,-0.124811
ISIC_5198780,-0.125438
ISIC_3471815,-0.125569
ISIC_7227223,-0.125603
ISIC_4263521,-0.125655
ISIC_9939963,-0.125684
ISIC_0084086,-0.126126
ISIC_0072564,-0.126286
ISIC_0546980,-0.126387
ISIC_0034074,-0.126573
ISIC_0032717,-0.127078
ISIC_4494516,-0.127357
ISIC_6633906,-0.127994
ISIC_0011337,-0.12806
ISIC_0005028,-0.128137
ISIC_0937261,-0.128197
ISIC_0069056,-0.128734
ISIC_0025619,-0.129078
ISIC_8642938,-0.129171
ISIC_0002288,-0.129182
ISIC_0024718,-0.1292
ISIC_0033365,-0.129322
ISIC_0061441,-0.129387
ISIC_0027081,-0.129562
ISIC_2597678,-0.129586
ISIC_0032862,-0.129614
ISIC_5503634,-0.129682
ISIC_3702669,-0.129754
ISIC_7783346,-0.130084
ISIC_8310944,-0.130138
ISIC_0010609,-0.130229
ISIC_2418276,-0.130326
ISIC_7319686,-0.130456
ISIC_0058513,-0.130536
ISIC_6806545,-0.130608
ISIC_6025721,-0.130626
ISIC_7323761,-0.130945
ISIC_0033879,-0.131229
ISIC_0013141,-0.131534
ISIC_0028173,-0.131819
ISIC_0064344,-0.13193
ISIC_0030238,-0.132111
ISIC_0593591,-0.132183
ISIC_0011057,-0.132254
ISIC_1223648,-0.132307
ISIC_9947369,-0.132355
ISIC_1655513,-0.132613
ISIC_8527737,-0.132644
ISIC_0030003,-0.132652
ISIC_0011496,-0.132726
ISIC_5910975,-0.13281
ISIC_8033373,-0.133001
ISIC_3898738,-0.133035
ISIC_5831880,-0.133302
ISIC_3642043,-0.133317
ISIC_0033289,-0.133456
ISIC_0029874,-0.133975
ISIC_0059948,-0.134046
ISIC_0028565,-0.134152
ISIC_0013580,-0.134467
ISIC_0011481,-0.134533
ISIC_0010791,-0.134722
ISIC_9225640,-0.134775
ISIC_1388297,-0.134992
ISIC_0073086,-0.135164
ISIC_6546981,-0.135333
ISIC_1142933,-0.135383
ISIC_0063295,-0.13565
ISIC_2644988,-0.136056
ISIC_5548914,-0.136212
ISIC_0027402,-0.136215
ISIC_3190566,-0.136541
ISIC_0013499,-0.136652
ISIC_5048571,-0.136888
ISIC_7967108,-0.137796
ISIC_2067576,-0.137897
ISIC_5206218,-0.138033
ISIC_6352565,-0.138147
ISIC_1166522,-0.138372
ISIC_0443835,-0.13875
ISIC_0032925,-0.138778
ISIC_0059066,-0.139126
ISIC_0033204,-0.139817
ISIC_0900349,-0.13996
ISIC_6908183,-0.139964
ISIC_6970607,-0.140264
ISIC_9052500,-0.140678
ISIC_0612080,-0.140996
ISIC_6808543,-0.141169
ISIC_0887792,-0.141473
ISIC_1472731,-0.141593
ISIC_0822116,-0.141859
ISIC_0010466,-0.142004
ISIC_0010807,-0.142118
ISIC_2874218,-0.142152
ISIC_0011177,-0.142165
ISIC_0015938,-0.142193
ISIC_4838916,-0.14236
ISIC_0065121,-0.142426
ISIC_0009006,-0.142687
ISIC_3072311,-0.142729
ISIC_0025589,-0.142871
ISIC_0536321,-0.142918
ISIC_0034141,-0.143213
ISIC_6447663,-0.143434
ISIC_0012758,-0.143485
ISIC_1445277,-0.14355
ISIC_8036175,-0.143775
ISIC_3397377,-0.14386
ISIC_8945395,-0.144134
ISIC_7287540,-0.144215
ISIC_0063926,-0.144425
ISIC_4960406,-0.144455
ISIC_0062547,-0.144495
ISIC_8324870,-0.14503
ISIC_5948805,-0.145274
ISIC_0028839,-0.14534
ISIC_4538661,-0.145375
ISIC_0028175,-0.145544
ISIC_6606131,-0.145915
ISIC_8174951,-0.146098
ISIC_1092432,-0.146175
ISIC_7468304,-0.146612
ISIC_0063551,-0.146614
ISIC_0027274,-0.147051
ISIC_4269227,-0.147371
ISIC_2758999,-0.147383
ISIC_1453146,-0.147527
ISIC_0679781,-0.148075
ISIC_0413154,-0.148262
ISIC_0059421,-0.148264
ISIC_6640753,-0.14848
ISIC_8383600,-0.148653
ISIC_4632020,-0.148686
ISIC_4372519,-0.148854
ISIC_4266533,-0.149144
ISIC_7775535,-0.149189
ISIC_5754023,-0.149265
ISIC_3249704,-0.149376
ISIC_1223849,-0.149479
ISIC_4974868,-0.149746
ISIC_0000226,-0.149753
ISIC_0027193,-0.149835
ISIC_0031045,-0.149934
ISIC_0060992,-0.150005
ISIC_3269018,-0.150173
ISIC_3496800,-0.15034
ISIC_5994645,-0.150395
ISIC_9529971,-0.1508
ISIC_5679942,-0.151
ISIC_0914251,-0.151296
ISIC_0034092,-0.151317
ISIC_0029606,-0.15152
ISIC_5122220,-0.151557
ISIC_8551124,-0.151748
ISIC_0000180,-0.152038
ISIC_0029024,-0.152171
ISIC_1977265,-0.152176
ISIC_0027387,-0.152616
ISIC_0032987,-0.152627
ISIC_6443700,-0.152736
ISIC_9720518,-0.152766
ISIC_6559840,-0.152898
ISIC_5238111,-0.152968
ISIC_0254447,-0.153328
ISIC_4099058,-0.153357
ISIC_0024990,-0.153515
ISIC_0028069,-0.15359
ISIC_7336383,-0.153772
ISIC_6523459,-0.153903
ISIC_0014264,-0.153904
ISIC_0046537,-0.154491
ISIC_5234605,-0.154492
ISIC_0006772,-0.154495
ISIC_8680266,-0.154731
ISIC_3392433,-0.154776
ISIC_4069690,-0.15486
ISIC_1838888,-0.154923
ISIC_3767325,-0.155054
ISIC_0150363,-0.155649
ISIC_6945921,-0.155659
ISIC_0064932,-0.1557
ISIC_0028874,-0.155743
ISIC_3885808,-0.155943
ISIC_0026009,-0.155988
ISIC_7454679,-0.156676
ISIC_5823292,-0.156869
ISIC_3494219,-0.156872
ISIC_4018813,-0.157133
ISIC_3084213,-0.157217
ISIC_7711947,-0.157226
ISIC_5576354,-0.157238
ISIC_8502869,-0.157263
ISIC_8479104,-0.15728
ISIC_0034211,-0.157295
ISIC_0012756,-0.15738
ISIC_7297078,-0.157478
ISIC_5275138,-0.157511
ISIC_4536407,-0.15755
ISIC_2979268,-0.15768
ISIC_8087949,-0.15768
ISIC_6119202,-0.157903
ISIC_7682938,-0.157944
ISIC_8651476,-0.157972
ISIC_0070805,-0.158285
ISIC_7340926,-0.158889
ISIC_0000551,-0.159003
ISIC_0004794,-0.159303
ISIC_4419686,-0.159349
ISIC_0485996,-0.159508
ISIC_0068427,-0.159518
ISIC_0033938,-0.159854
ISIC_6937905,-0.15999
ISIC_9280171,-0.160254
ISIC_6381785,-0.160504
ISIC_0000300,-0.160615
ISIC_2241388,-0.160955
ISIC_0033387,-0.161276
ISIC_6793983,-0.161344
ISIC_1348538,-0.161387
ISIC_0232101,-0.161742
ISIC_0055311,-0.162121
ISIC_3961101,-0.162134
ISIC_0032784,-0.162402
ISIC_2721699,-0.162653
ISIC_2916754,-0.162925
ISIC_4123109,-0.162965
ISIC_8684147,-0.163244
ISIC_9244393,-0.163282
ISIC_5539001,-0.163334
ISIC_8742407,-0.16375
ISIC_0031034,-0.163917
ISIC_5207050,-0.164098
ISIC_0024745,-0.164214
ISIC_0070017,-0.164259
ISIC_4451735,-0.164388
ISIC_8584748,-0.164442
ISIC_0027718,-0.164575
ISIC_0072576,-0.164663
ISIC_5623973,-0.16485
ISIC_0030470,-0.165028
ISIC_9572152,-0.165062
ISIC_7242542,-0.165082
ISIC_0000572,-0.165165
ISIC_0030873,-0.165283
ISIC_0011892,-0.165285
ISIC_0233487,-0.165434
ISIC_0867503,-0.165466
ISIC_9312164,-0.165523
ISIC_2136533,-0.165637
ISIC_7530414,-0.165647
ISIC_8431648,-0.165675
ISIC_0070709,-0.1658
ISIC_0386664,-0.166029
ISIC_4653503,-0.166098
ISIC_1142962,-0.166116
ISIC_2685523,-0.166199
ISIC_4746361,-0.166203
ISIC_0063617,-0.166213
ISIC_0558485,-0.166308
ISIC_0069505,-0.166679
ISIC_8414421,-0.166737
ISIC_1595103,-0.166761
ISIC_5611515,-0.166812
ISIC_6701139,-0.167068
ISIC_0033103,-0.167103
ISIC_0025931,-0.167201
ISIC_6382207,-0.167282
ISIC_0028136,-0.167347
ISIC_8458843,-0.167376
