id,pi
ISIC_0000516,-0.002355
ISIC_7138875,-0.002655
ISIC_0069379,-0.002767
ISIC_0029118,-0.002772
ISIC_1293743,-0.002796
ISIC_5565517,-0.002874
ISIC_0006181,-0.003022
ISIC_0057518,-0.003132
ISIC_2431690,-0.003269
ISIC_6901969,-0.003294
ISIC_1508215,-0.00339
ISIC_5783440,-0.00343
ISIC_2332127,-0.00357
ISIC_0067274,-0.003701
ISIC_1484659,-0.004205
ISIC_5482426,-0.004443
ISIC_1851112,-0.004475
ISIC_7162711,-0.004502
ISIC_0032604,-0.004579
ISIC_0072703,-0.004618
ISIC_0005006,-0.005339
ISIC_0032130,-0.005843
ISIC_9053988,-0.005938
ISIC_8145260,-0.006021
ISIC_0016137,-0.006084
ISIC_6207688,-0.006133
ISIC_7334117,-0.006142
ISIC_0053760,-0.006177
ISIC_0033299,-0.006651
ISIC_9936773,-0.007034
ISIC_4918571,-0.007055
ISIC_0063551,-0.007189
ISIC_0056226,-0.007482
ISIC_0015219,-0.008054
ISIC_9067033,-0.008248
ISIC_7185913,-0.008599
ISIC_0072041,-0.008901
ISIC_0065889,-0.009068
ISIC_1859923,-0.009333
ISIC_0206758,-0.009368
ISIC_0001128,-0.009623
ISIC_1175170,-0.009638
ISIC_0025448,-0.009709
ISIC_0056309,-0.00988
ISIC_0026982,-0.009897
ISIC_0031039,-0.01004
ISIC_0031249,-0.010252
ISIC_0272509,-0.01027
ISIC_2916677,-0.010558
ISIC_0004996,-0.010715
ISIC_0013778,-0.010798
ISIC_7162343,-0.010891
ISIC_0032012,-0.011068
ISIC_9280171,-0.011158
ISIC_0000384,-0.011287
ISIC_5140952,-0.011738
ISIC_8278458,-0.011926
ISIC_0066354,-0.011954
ISIC_7468304,-0.012489
ISIC_5656921,-0.012579
ISIC_7335659,-0.012645
ISIC_8812621,-0.01268
ISIC_0028696,-0.012813
ISIC_0011177,-0.013206
ISIC_9312164,-0.013313
ISIC_0027081,-0.013458
ISIC_0032133,-0.013565
ISIC_0030592,-0.013588
ISIC_0027155,-0.013653
ISIC_0054663,-0.013654
ISIC_5547318,-0.013765
ISIC_7131359,-0.01385
ISIC_0069617,-0.014104
ISIC_0007084,-0.014212
ISIC_3677945,-0.0145
ISIC_3064807,-0.01451
ISIC_7409889,-0.014736
ISIC_0067318,-0.014753
ISIC_0029433,-0.015061
ISIC_0078703,-0.015438
ISIC_0000473,-0.015617
ISIC_0009998,-0.015731
ISIC_3401777,-0.015829
ISIC_2884038,-0.016181
ISIC_3967213,-0.016259
ISIC_0001480,-0.01636
ISIC_6310591,-0.016435
ISIC_1693458,-0.01649
ISIC_7114660,-0.017169
ISIC_8690205,-0.017289
ISIC_5323725,-0.017328
ISIC_0026666,-0.017797
ISIC_1960468,-0.018248
ISIC_0011797,-0.018465
ISIC_0014903,-0.018553
ISIC_7168122,-0.019188
ISIC_2698722,-0.019284
ISIC_2858419,-0.019356
ISIC_0014157,-0.01938
ISIC_0655635,-0.019403
ISIC_0778327,-0.01954
ISIC_0006624,-0.019601
ISIC_9199158,-0.019683
ISIC_4024062,-0.020029
ISIC_0071972,-0.020196
ISIC_8295834,-0.020292
ISIC_0010767,-0.020483
ISIC_4752144,-0.020613
ISIC_8505243,-0.021032
ISIC_3389704,-0.021361
ISIC_8384985,-0.021384
ISIC_1140410,-0.021492
ISIC_0030481,-0.021657
ISIC_6166247,-0.021717
ISIC_0034144,-0.021896
ISIC_0228772,-0.021929
ISIC_0028520,-0.02295
ISIC_4066726,-0.023244
ISIC_7453676,-0.023361
ISIC_5383064,-0.02379
ISIC_4357596,-0.023902
ISIC_3281565,-0.024154
ISIC_0015631,-0.024346
ISIC_0068184,-0.024347
ISIC_3123377,-0.024437
ISIC_5610222,-0.024442
ISIC_0010940,-0.0245
ISIC_5150200,-0.0245
ISIC_5242216,-0.024606
ISIC_0844312,-0.025181
ISIC_8462364,-0.025261
ISIC_0072292,-0.025401
ISIC_0010807,-0.025431
ISIC_0011628,-0.025466
ISIC_0072564,-0.025671
ISIC_0013984,-0.025786
ISIC_3148533,-0.02607
ISIC_4535099,-0.02608
ISIC_0687593,-0.02613
ISIC_0065233,-0.026183
ISIC_0830131,-0.026203
ISIC_0032762,-0.026341
ISIC_0003851,-0.026346
ISIC_0056444,-0.026402
ISIC_0011099,-0.026467
ISIC_0073135,-0.02661
ISIC_7740744,-0.026894
ISIC_0010879,-0.026937
ISIC_5671175,-0.027142
ISIC_0027063,-0.027724
ISIC_6815524,-0.027824
ISIC_0253516,-0.027865
ISIC_4326917,-0.028089
ISIC_0026559,-0.028569
ISIC_0013997,-0.028576
ISIC_5315486,-0.029037
ISIC_3552245,-0.02908
ISIC_1114966,-0.029238
ISIC_3478473,-0.029401
ISIC_4240225,-0.029559
ISIC_4107250,-0.029572
ISIC_3608788,-0.029861
ISIC_0068837,-0.029924
ISIC_4810500,-0.030028
ISIC_2483825,-0.030049
ISIC_0014936,-0.030177
ISIC_6447681,-0.030337
ISIC_0702876,-0.030469
ISIC_1698119,-0.031257
ISIC_5318217,-0.031577
ISIC_0054053,-0.03167
ISIC_0070651,-0.032
ISIC_0029814,-0.032428
ISIC_7424320,-0.032466
ISIC_0046345,-0.032485
ISIC_0010958,-0.032694
ISIC_0014525,-0.032964
ISIC_3277722,-0.033257
ISIC_2752919,-0.03339
ISIC_0058594,-0.033704
ISIC_0011137,-0.033832
ISIC_0233487,-0.033884
ISIC_0032558,-0.033905
ISIC_6722934,-0.034369
ISIC_2545299,-0.034385
ISIC_1731109,-0.034441
ISIC_0069492,-0.03455
ISIC_7973601,-0.034704
ISIC_7124160,-0.034944
ISIC_5422432,-0.034997
ISIC_6959281,-0.035155
ISIC_4595741,-0.035382
ISIC_0010372,-0.035677
ISIC_5391758,-0.035864
ISIC_0070711,-0.035946
ISIC_0069058,-0.03609
ISIC_8025644,-0.036136
ISIC_0029405,-0.036147
ISIC_5721110,-0.036167
ISIC_8105020,-0.036348
ISIC_5948901,-0.036457
ISIC_4870676,-0.036766
ISIC_5397818,-0.036899
ISIC_3288342,-0.036998
ISIC_0028317,-0.037152
ISIC_2945324,-0.037184
ISIC_8733745,-0.037479
ISIC_0065206,-0.037495
ISIC_0027420,-0.037846
ISIC_8389361,-0.038124
ISIC_8020153,-0.038501
ISIC_4762702,-0.038526
ISIC_0010785,-0.038751
ISIC_5204796,-0.039057
ISIC_0058063,-0.039198
ISIC_0028584,-0.039415
ISIC_0032617,-0.039492
ISIC_0054705,-0.039557
ISIC_2700320,-0.039748
ISIC_0032680,-0.039895
ISIC_5797942,-0.040382
ISIC_3784812,-0.040418
ISIC_0057481,-0.040502
ISIC_1202976,-0.040536
ISIC_0011132,-0.041751
ISIC_0027089,-0.041994
ISIC_4161113,-0.042063
ISIC_0027100,-0.042343
ISIC_0010265,-0.042638
ISIC_0014695,-0.042783
ISIC_0026407,-0.042809
ISIC_6985114,-0.043006
ISIC_0027560,-0.043832
ISIC_4418545,-0.044086
ISIC_0068100,-0.044331
ISIC_0033323,-0.044817
ISIC_0028275,-0.044924
ISIC_5437785,-0.044991
ISIC_0060219,-0.04516
ISIC_3685955,-0.045474
ISIC_0054885,-0.045664
ISIC_0059181,-0.045944
ISIC_0029459,-0.045951
ISIC_0034087,-0.045999
ISIC_3319229,-0.046018
ISIC_9555580,-0.046429
ISIC_0027276,-0.047126
ISIC_0054134,-0.04713
ISIC_2366727,-0.047151
ISIC_0056915,-0.047218
ISIC_3212781,-0.047527
ISIC_1410408,-0.047739
ISIC_6780662,-0.047759
ISIC_0069292,-0.047773
ISIC_5099569,-0.048066
ISIC_7694069,-0.048136
ISIC_4965832,-0.048289
ISIC_3696726,-0.048457
ISIC_4960406,-0.048705
ISIC_4606646,-0.0488
ISIC_4348994,-0.048939
ISIC_4481362,-0.048972
ISIC_7212271,-0.048979
ISIC_1231419,-0.049029
ISIC_0067723,-0.049158
ISIC_2161819,-0.049452
ISIC_0002349,-0.050162
ISIC_3993924,-0.05072
ISIC_2316159,-0.051627
ISIC_0006116,-0.051881
ISIC_6517663,-0.051945
ISIC_0708542,-0.051947
ISIC_8222254,-0.052305
ISIC_7312977,-0.052421
ISIC_0651353,-0.052518
ISIC_1475598,-0.052929
ISIC_0031914,-0.053323
ISIC_0055680,-0.053484
ISIC_1008321,-0.053672
ISIC_9106966,-0.053789
ISIC_8979567,-0.05379
ISIC_6966230,-0.053844
ISIC_0002774,-0.054266
ISIC_6635590,-0.054277
ISIC_2136533,-0.054707
ISIC_0002878,-0.055238
ISIC_0054988,-0.055443
ISIC_2520840,-0.055495
ISIC_0011895,-0.055631
ISIC_0011726,-0.055724
ISIC_0076742,-0.056102
ISIC_5903193,-0.056104
ISIC_0031752,-0.056313
ISIC_0982855,-0.056356
ISIC_9422630,-0.056431
ISIC_8794567,-0.056488
ISIC_0031717,-0.056537
ISIC_0033812,-0.056576
ISIC_9742891,-0.056982
ISIC_9059250,-0.057113
ISIC_9096302,-0.057185
ISIC_0029581,-0.057623
ISIC_0063742,-0.057851
ISIC_0026314,-0.057866
ISIC_0030546,-0.057879
ISIC_0024292,-0.057976
ISIC_0000303,-0.058062
ISIC_0004217,-0.058587
ISIC_0059041,-0.058663
ISIC_0066532,-0.058679
ISIC_1394786,-0.058763
ISIC_0054355,-0.058863
ISIC_1761799,-0.058887
ISIC_8082988,-0.05912
ISIC_8566006,-0.059286
ISIC_8015541,-0.059447
ISIC_0475506,-0.059459
ISIC_3652847,-0.059528
ISIC_6829008,-0.059729
ISIC_0062559,-0.059887
ISIC_3310364,-0.059888
ISIC_5207050,-0.060048
ISIC_6985859,-0.060231
ISIC_0029868,-0.060547
ISIC_0034074,-0.061065
ISIC_2011145,-0.061426
ISIC_1655513,-0.061451
ISIC_0027538,-0.061569
ISIC_5409902,-0.061586
ISIC_4885444,-0.061734
ISIC_0015250,-0.061827
ISIC_8671662,-0.062089
ISIC_0032052,-0.062089
ISIC_4363603,-0.062136
ISIC_5152859,-0.062572
ISIC_0150363,-0.062621
ISIC_7883190,-0.062814
ISIC_9476244,-0.063356
ISIC_9948600,-0.063511
ISIC_1952749,-0.063571
ISIC_9304022,-0.063806
ISIC_7373074,-0.064095
ISIC_0301568,-0.064105
ISIC_8292179,-0.064146
ISIC_0000043,-0.064208
ISIC_7077047,-0.064318
ISIC_0612080,-0.064526
ISIC_4177043,-0.06479
ISIC_5559165,-0.064961
ISIC_6356149,-0.065122
ISIC_2748736,-0.06562
ISIC_0013499,-0.065662
ISIC_1269461,-0.065721
ISIC_9112747,-0.065813
ISIC_0072768,-0.065873
ISIC_7632525,-0.066229
ISIC_0059959,-0.066266
ISIC_4897852,-0.066594
ISIC_5707761,-0.066603
ISIC_0015204,-0.066672
ISIC_5100319,-0.066925
ISIC_0740449,-0.067369
ISIC_0024226,-0.06738
ISIC_0032723,-0.067608
ISIC_0034211,-0.067955
ISIC_0011482,-0.06804
ISIC_9961652,-0.068131
ISIC_3171104,-0.068192
ISIC_0031386,-0.068194
ISIC_0034173,-0.068786
ISIC_4911407,-0.068843
ISIC_8373462,-0.068941
ISIC_0025779,-0.069211
ISIC_4185719,-0.06947
ISIC_5048571,-0.069837
ISIC_2670475,-0.070031
ISIC_5221917,-0.070109
ISIC_0065133,-0.070178
ISIC_6888402,-0.070242
ISIC_7313348,-0.070668
ISIC_9894782,-0.070669
ISIC_8359258,-0.071526
ISIC_9923630,-0.071872
ISIC_2605120,-0.072003
ISIC_0034050,-0.072063
ISIC_5502342,-0.072083
ISIC_2192973,-0.072226
ISIC_0033692,-0.072475
ISIC_2287151,-0.072716
ISIC_0012107,-0.072988
ISIC_9101441,-0.072989
ISIC_3501997,-0.073265
ISIC_8389839,-0.073411
ISIC_5425721,-0.07342
ISIC_8680266,-0.073529
ISIC_7600621,-0.073651
ISIC_3729849,-0.074044
ISIC_0604532,-0.074137
ISIC_0663824,-0.07455
ISIC_2206284,-0.074577
ISIC_0063961,-0.074921
ISIC_2771979,-0.074922
ISIC_0028788,-0.074927
ISIC_0254517,-0.075165
ISIC_8176449,-0.075264
ISIC_4526581,-0.075334
ISIC_8796456,-0.075643
ISIC_0055931,-0.076073
ISIC_5287679,-0.076108
ISIC_2489504,-0.076512
ISIC_6280523,-0.076775
ISIC_0007808,-0.076846
ISIC_0029944,-0.077002
ISIC_8764927,-0.077014
ISIC_4978697,-0.077051
ISIC_0024718,-0.077512
ISIC_0011988,-0.077537
ISIC_1078854,-0.077766
ISIC_3433060,-0.077778
ISIC_3673517,-0.078096
ISIC_0025242,-0.078483
ISIC_0024221,-0.078751
ISIC_7293697,-0.078852
ISIC_0034086,-0.079148
ISIC_8642938,-0.079197
ISIC_1231722,-0.079325
ISIC_0000159,-0.079372
ISIC_6654619,-0.079803
ISIC_8918703,-0.080145
ISIC_0010869,-0.080167
ISIC_7798358,-0.08049
ISIC_0060096,-0.080512
ISIC_0010923,-0.080531
ISIC_4201891,-0.080578
ISIC_2987579,-0.08074
ISIC_5992534,-0.080749
ISIC_0055737,-0.080831
ISIC_4011169,-0.081111
ISIC_0014931,-0.081193
ISIC_0015206,-0.081465
ISIC_3825641,-0.081521
ISIC_0937261,-0.081611
ISIC_7629589,-0.081838
ISIC_0005264,-0.08192
ISIC_0032551,-0.082185
ISIC_1040340,-0.082503
ISIC_0011198,-0.082606
ISIC_6773367,-0.082766
ISIC_1223648,-0.083109
ISIC_1883330,-0.083153
ISIC_0073147,-0.083311
ISIC_9339756,-0.083405
ISIC_1923467,-0.083678
ISIC_1150482,-0.08375
ISIC_4532303,-0.084114
ISIC_8320640,-0.084613
ISIC_0070352,-0.084733
ISIC_4241907,-0.084805
ISIC_0011169,-0.085641
ISIC_8759726,-0.085723
ISIC_0054925,-0.085759
ISIC_0014117,-0.086238
ISIC_9544832,-0.086278
ISIC_4120174,-0.086302
ISIC_5702591,-0.086438
ISIC_0260290,-0.086518
ISIC_8559778,-0.086716
ISIC_8847321,-0.086829
ISIC_0026208,-0.087095
ISIC_5821293,-0.087195
ISIC_0011994,-0.08721
ISIC_0058346,-0.087247
ISIC_0033122,-0.087325
ISIC_2126575,-0.087522
ISIC_3073634,-0.087562
ISIC_9257356,-0.087933
ISIC_0070248,-0.087997
ISIC_0002862,-0.088023
ISIC_7062293,-0.088329
ISIC_9505595,-0.088458
ISIC_0015129,-0.088653
ISIC_0032975,-0.088669
ISIC_0006118,-0.088692
ISIC_8803600,-0.088747
ISIC_0010478,-0.089162
ISIC_1334438,-0.089396
ISIC_0026882,-0.090023
ISIC_0068628,-0.090457
ISIC_0057406,-0.090531
ISIC_5388485,-0.090886
ISIC_0014527,-0.091122
ISIC_1067985,-0.091233
ISIC_1189461,-0.091254
ISIC_5503634,-0.091344
ISIC_3430447,-0.091423
ISIC_0055549,-0.091949
ISIC_0003703,-0.092008
ISIC_9334956,-0.092118
ISIC_0073102,-0.092438
ISIC_2377039,-0.092704
ISIC_0032331,-0.093345
ISIC_9685931,-0.093368
ISIC_8812781,-0.093423
ISIC_6618851,-0.093487
ISIC_3429835,-0.09353
ISIC_0000179,-0.093641
ISIC_0033087,-0.093703
ISIC_8699796,-0.094319
ISIC_8352392,-0.094362
ISIC_1453899,-0.094434
ISIC_0026911,-0.094588
ISIC_3205354,-0.094779
ISIC_3819893,-0.094934
ISIC_0032597,-0.095028
ISIC_1962845,-0.095397
ISIC_0029086,-0.095412
ISIC_0069193,-0.095531
ISIC_0026247,-0.096089
ISIC_5941314,-0.096099
ISIC_6483504,-0.09612
ISIC_0025708,-0.096121
ISIC_6535558,-0.096134
ISIC_2365588,-0.096334
ISIC_0026558,-0.096526
ISIC_0030110,-0.096617
ISIC_0029453,-0.096933
ISIC_4308751,-0.097151
ISIC_2741857,-0.097249
ISIC_8124900,-0.097423
ISIC_0822116,-0.097428
ISIC_2266857,-0.097488
ISIC_0059686,-0.097782
ISIC_2027392,-0.098038
ISIC_9052500,-0.098471
ISIC_3430953,-0.098608
ISIC_0069432,-0.098752
ISIC_0602494,-0.098818
ISIC_8165906,-0.098848
ISIC_0906465,-0.09894
ISIC_0027498,-0.098959
ISIC_9337870,-0.099066
ISIC_6289346,-0.099131
ISIC_0060978,-0.099413
ISIC_8497457,-0.099945
ISIC_2772581,-0.100055
ISIC_1595325,-0.100498
ISIC_0912291,-0.100652
ISIC_1885174,-0.100726
ISIC_0024808,-0.100749
ISIC_0028839,-0.100787
ISIC_0031909,-0.100834
ISIC_4745475,-0.101097
ISIC_8163269,-0.101218
ISIC_8742407,-0.101652
ISIC_1590829,-0.101954
ISIC_2970409,-0.102151
ISIC_8021960,-0.102279
ISIC_9803747,-0.102596
ISIC_0025602,-0.102724
ISIC_5960765,-0.102777
ISIC_0060233,-0.102949
ISIC_2171940,-0.103033
ISIC_5508076,-0.103048
ISIC_3789239,-0.103165
ISIC_0010742,-0.103259
ISIC_6895016,-0.103392
ISIC_0010486,-0.103693
ISIC_7776719,-0.104081
ISIC_0069515,-0.104248
ISIC_1192835,-0.104346
ISIC_0033273,-0.104348
ISIC_0058661,-0.104365
ISIC_3649632,-0.104694
ISIC_0013969,-0.104811
ISIC_8869249,-0.104886
ISIC_2051278,-0.105129
ISIC_3513367,-0.105554
ISIC_4672131,-0.105919
ISIC_0058098,-0.106072
ISIC_0010411,-0.1064
ISIC_0059925,-0.106774
ISIC_5507066,-0.107057
ISIC_8709211,-0.107068
ISIC_0315631,-0.107103
ISIC_0029902,-0.107257
ISIC_0063319,-0.107706
ISIC_5362038,-0.108099
ISIC_1971254,-0.108169
ISIC_0058950,-0.108333
ISIC_2151846,-0.108352
ISIC_2647643,-0.108492
ISIC_0072136,-0.109025
ISIC_6330529,-0.109144
ISIC_1436929,-0.10951
ISIC_0695029,-0.109728
ISIC_8174881,-0.109809
ISIC_7746479,-0.110001
ISIC_9409255,-0.11015
ISIC_0066733,-0.110196
ISIC_0527170,-0.110716
ISIC_0027951,-0.11076
ISIC_0024735,-0.110766
ISIC_0062864,-0.110828
ISIC_2378428,-0.110968
ISIC_9364350,-0.111125
ISIC_0014423,-0.111145
ISIC_0062770,-0.111149
ISIC_0068633,-0.111238
ISIC_4850678,-0.11127
ISIC_0806138,-0.11129
ISIC_2482061,-0.111442
ISIC_0193456,-0.112283
ISIC_0069330,-0.112372
ISIC_0357043,-0.112941
ISIC_0061972,-0.113108
ISIC_5190920,-0.113204
ISIC_0031565,-0.113303
ISIC_3475142,-0.113429
ISIC_0024288,-0.113431
ISIC_0063241,-0.113628
ISIC_0027350,-0.113846
ISIC_2222091,-0.114192
ISIC_0011532,-0.114245
ISIC_0029021,-0.11425
ISIC_3650533,-0.114308
ISIC_0033959,-0.11442
ISIC_5624273,-0.114519
ISIC_2853290,-0.114782
ISIC_9626843,-0.114805
ISIC_8584239,-0.114858
ISIC_2798803,-0.114957
ISIC_5777697,-0.115468
ISIC_3374533,-0.115568
ISIC_0034044,-0.115785
ISIC_0027036,-0.115838
ISIC_3632419,-0.116253
ISIC_0033830,-0.116346
ISIC_0058331,-0.116352
ISIC_6618652,-0.116496
ISIC_9301005,-0.116558
ISIC_8502341,-0.116591
ISIC_4980079,-0.116787
ISIC_0028127,-0.116828
ISIC_0031221,-0.117063
ISIC_5879789,-0.11709
ISIC_0068000,-0.117514
ISIC_7100813,-0.117597
ISIC_4519298,-0.117653
ISIC_0010421,-0.11791
ISIC_0054220,-0.117959
ISIC_8813283,-0.118024
ISIC_0029744,-0.118041
ISIC_0000419,-0.118086
ISIC_0055550,-0.1182
ISIC_5679942,-0.118224
ISIC_3485583,-0.118969
ISIC_0027306,-0.119398
ISIC_5031549,-0.119562
ISIC_9412963,-0.120224
ISIC_7570343,-0.120238
ISIC_0062827,-0.120243
ISIC_4425766,-0.120265
ISIC_0013032,-0.12031
ISIC_0061158,-0.120784
ISIC_4494516,-0.121039
ISIC_4538661,-0.121508
ISIC_3971712,-0.121581
ISIC_0908367,-0.121631
ISIC_0033530,-0.121748
ISIC_0071681,-0.121807
ISIC_0552911,-0.121815
ISIC_0008724,-0.121827
ISIC_6033222,-0.122207
ISIC_0030951,-0.122318
ISIC_0056152,-0.122427
ISIC_3985782,-0.122481
ISIC_0054640,-0.122986
ISIC_8505412,-0.123213
ISIC_6628544,-0.123415
ISIC_5797404,-0.123479
ISIC_4034644,-0.123755
ISIC_9472725,-0.123845
ISIC_0030860,-0.124002
ISIC_0071651,-0.1243
ISIC_0062524,-0.124306
ISIC_0031800,-0.124322
ISIC_0000152,-0.124382
ISIC_3676643,-0.124545
ISIC_4222275,-0.124558
ISIC_3751090,-0.124788
ISIC_0032682,-0.124833
ISIC_7100755,-0.124885
ISIC_0025582,-0.125083
ISIC_0025735,-0.125101
ISIC_0011234,-0.12527
ISIC_0055311,-0.125351
ISIC_2946577,-0.125432
ISIC_1473522,-0.125485
ISIC_9088774,-0.125609
ISIC_0003068,-0.125765
ISIC_0013364,-0.125935
ISIC_6931712,-0.126134
ISIC_0000078,-0.126982
ISIC_0010034,-0.127098
ISIC_2560463,-0.127116
ISIC_0025020,-0.127365
ISIC_5758316,-0.127588
ISIC_6382207,-0.127655
ISIC_0063650,-0.127687
ISIC_6401657,-0.127753
ISIC_0071289,-0.127843
ISIC_8406262,-0.12804
ISIC_6588853,-0.128102
ISIC_1608727,-0.128523
ISIC_7208412,-0.128748
ISIC_0013674,-0.12886
ISIC_4397068,-0.12891
ISIC_7596681,-0.128961
ISIC_9732721,-0.129056
ISIC_4829706,-0.129119
ISIC_0033025,-0.12914
ISIC_0438136,-0.12919
ISIC_0004667,-0.129331
ISIC_2642873,-0.129333
ISIC_3391254,-0.129488
ISIC_3779093,-0.129555
ISIC_4508511,-0.129579
ISIC_7215208,-0.129602
ISIC_0000444,-0.129706
ISIC_0033845,-0.129786
ISIC_0030106,-0.130104
ISIC_3356355,-0.13011
ISIC_6065301,-0.130143
ISIC_0055147,-0.130208
ISIC_0027604,-0.130591
ISIC_3613012,-0.130695
ISIC_0062530,-0.13121
ISIC_7066723,-0.131285
ISIC_0034242,-0.131389
ISIC_0014925,-0.131571
ISIC_8451869,-0.131707
ISIC_0070009,-0.131852
ISIC_5307086,-0.131956
ISIC_0024355,-0.132005
ISIC_0054655,-0.132035
ISIC_6517852,-0.13227
ISIC_9699426,-0.132394
ISIC_7681490,-0.132701
ISIC_0033679,-0.132779
ISIC_0013767,-0.132965
ISIC_0011701,-0.133068
ISIC_0026627,-0.133223
ISIC_0002041,-0.133246
ISIC_6056121,-0.133393
ISIC_0257447,-0.134598
ISIC_2245709,-0.134837
ISIC_0010289,-0.135208
ISIC_0027964,-0.135693
ISIC_0068447,-0.135909
ISIC_0014542,-0.135966
ISIC_0862350,-0.136183
ISIC_0255997,-0.136229
ISIC_0033217,-0.136254
ISIC_0024529,-0.136258
ISIC_1886756,-0.136738
ISIC_3558747,-0.136925
ISIC_0000283,-0.137052
ISIC_0013867,-0.13707
ISIC_1132496,-0.137151
ISIC_8711983,-0.137566
ISIC_0071913,-0.137755
ISIC_1507583,-0.138099
ISIC_0011176,-0.138119
ISIC_4678416,-0.138224
ISIC_0033594,-0.138372
ISIC_9887341,-0.138514
ISIC_0027928,-0.138875
ISIC_0055917,-0.138898
ISIC_0064877,-0.139032
ISIC_8626941,-0.139053
ISIC_5306427,-0.139065
ISIC_4026569,-0.139708
ISIC_9486313,-0.139941
ISIC_0030034,-0.139987
ISIC_9051287,-0.140017
ISIC_0011641,-0.140037
ISIC_5226371,-0.140225
ISIC_6423860,-0.140318
ISIC_3416107,-0.140323
ISIC_0069558,-0.140516
ISIC_0033578,-0.140741
ISIC_7697022,-0.140863
ISIC_0011904,-0.141015
ISIC_0060403,-0.141074
ISIC_1774797,-0.141145
ISIC_4470206,-0.141351
ISIC_0026505,-0.141437
ISIC_5849178,-0.141521
ISIC_5568525,-0.141702
ISIC_9073150,-0.14171
ISIC_0006331,-0.142166
ISIC_5581936,-0.142176
ISIC_0031425,-0.142206
ISIC_0024661,-0.142362
ISIC_3166535,-0.142421
ISIC_4384861,-0.142444
ISIC_0060719,-0.142736
ISIC_3663705,-0.14274
ISIC_9987485,-0.142807
ISIC_7167811,-0.142841
ISIC_6269414,-0.1429
ISIC_0072101,-0.14305
ISIC_5514594,-0.14305
ISIC_0027321,-0.143121
ISIC_9023152,-0.143399
ISIC_0000087,-0.14349
ISIC_0026293,-0.143572
ISIC_7766007,-0.143725
ISIC_8885809,-0.144244
ISIC_2930792,-0.144335
ISIC_7519557,-0.144372
ISIC_0033171,-0.14455
ISIC_0027112,-0.144695
ISIC_5386244,-0.145201
ISIC_0013917,-0.1453
ISIC_7533216,-0.145308
ISIC_7948290,-0.1455
ISIC_7984569,-0.145671
ISIC_0026292,-0.14589
ISIC_0005762,-0.146046
ISIC_9529297,-0.146349
ISIC_0031746,-0.146535
ISIC_2724529,-0.146659
ISIC_6511689,-0.14686
ISIC_0010198,-0.146935
ISIC_0054244,-0.147006
ISIC_7870290,-0.147131
ISIC_0030083,-0.147288
ISIC_0055731,-0.147523
ISIC_0032430,-0.147585
ISIC_8147542,-0.147634
ISIC_0034207,-0.147789
ISIC_0031877,-0.147838
ISIC_1081430,-0.147906
ISIC_0002693,-0.148004
ISIC_3961101,-0.148081
ISIC_3475932,-0.148647
ISIC_6785249,-0.14868
ISIC_6625102,-0.148718
ISIC_0072286,-0.148972
ISIC_8419663,-0.149424
ISIC_4898865,-0.149511
ISIC_1444154,-0.14958
ISIC_9947369,-0.14969
ISIC_0025941,-0.150342
ISIC_4826037,-0.150432
ISIC_0055820,-0.150555
ISIC_0058151,-0.150702
ISIC_7785723,-0.151282
ISIC_0029561,-0.151492
ISIC_0148751,-0.152012
ISIC_6265473,-0.152229
ISIC_5261146,-0.152707
ISIC_0028606,-0.152939
ISIC_5810696,-0.153236
ISIC_9126343,-0.153396
ISIC_0010350,-0.153433
ISIC_0000754,-0.153457
ISIC_4721599,-0.153538
ISIC_8901371,-0.153845
ISIC_3920274,-0.154052
ISIC_0032313,-0.154802
ISIC_4177450,-0.154894
ISIC_0029937,-0.155301
ISIC_0030732,-0.155382
ISIC_2783450,-0.1554
ISIC_6663112,-0.155415
ISIC_1926656,-0.15564
ISIC_3664380,-0.155807
ISIC_6876281,-0.156039
ISIC_6471212,-0.15614
ISIC_0011313,-0.156215
ISIC_4803943,-0.156441
ISIC_0032089,-0.156475
ISIC_4966148,-0.157103
ISIC_5181177,-0.157141
ISIC_0033241,-0.15732
ISIC_0061336,-0.157571
ISIC_8636706,-0.157638
ISIC_0032637,-0.157714
ISIC_9152603,-0.157886
ISIC_9546876,-0.15793
ISIC_9169586,-0.158094
ISIC_0031213,-0.158106
ISIC_0027636,-0.158535
ISIC_4566439,-0.158728
ISIC_0034061,-0.15889
ISIC_0014059,-0.159166
ISIC_4084359,-0.159258
ISIC_0000546,-0.15935
ISIC_0011964,-0.15945
ISIC_6891226,-0.159631
ISIC_0069536,-0.159844
ISIC_0058954,-0.159845
ISIC_3559222,-0.160055
ISIC_3923443,-0.160115
ISIC_5486460,-0.160319
ISIC_0025732,-0.160736
ISIC_5377977,-0.161019
ISIC_3234816,-0.161282
ISIC_7888672,-0.161444
ISIC_4926788,-0.161497
ISIC_2412888,-0.161565
ISIC_8106899,-0.161822
ISIC_0031985,-0.16288
ISIC_0034311,-0.163098
ISIC_5423896,-0.163228
ISIC_3993510,-0.163304
ISIC_0069486,-0.163371
ISIC_0033206,-0.163511
ISIC_0057169,-0.163526
ISIC_0028444,-0.163776
ISIC_2977718,-0.163917
ISIC_9801917,-0.164375
ISIC_1545544,-0.164752
ISIC_6905623,-0.164893
ISIC_0059983,-0.164938
ISIC_7824688,-0.164967
ISIC_0032258,-0.165014
ISIC_5910975,-0.165023
ISIC_0057395,-0.165535
ISIC_0012137,-0.165544
ISIC_0032996,-0.165646
